"","x"
"1",0.616129874135226
"2",-1.70643636401425
"3",0.706554005146741
"4",0.400934064030102
"5",0.0851056478068709
"6",0
"7",0.100394586728919
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",-0.0668417792075926
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0.0392317579002682
"34",-0.0200825651264358
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",-0.0195879577407195
"42",0
"43",0
"44",0.0630806669970512
"45",0.0352615353844014
"46",0
"47",0
"48",-0.0102152737051369
"49",0
"50",0
"51",0
"52",0
"53",-0.0197973951801819
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0.144319097989535
"60",0
"61",0
"62",0.042962037032301
"63",0
"64",0
"65",-0.0554412929892577
"66",0
"67",0
"68",0
"69",0
"70",-0.00346140446354655
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",-0.0485364055584373
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0.151870319040766
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",-0.044525791681681
"101",0
