"vars","p.value","z","V2_better","site"
"Site1_Local","0.0752134851748063","-1.43802496665051",FALSE,1
"Site2_Local","0.157716214775939","-1.00388835619869",FALSE,1
"Site3_Local","0.616353250446525","0.295916959350942",FALSE,1
"Meta","0.0585917240601978","-1.56670591265921",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.070824190152811","-1.46968022742209",FALSE,1
"Qfedavg","0.00862362377259797","-2.38139413204683",TRUE,1
"fedavgM","0.0563132667294029","-1.58649734711444",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.929203826939146","1.46988705495219",FALSE,1
"Site1_Local","0.660540672624887","0.413939172489552",FALSE,2
"Site2_Local","0.0795236786140292","-1.40828276435949",FALSE,2
"Site3_Local","0.803502189247129","0.854197403703418",FALSE,2
"Meta","0.139765700258855","-1.08137260964341",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.0757251692652172","-1.43442738118603",FALSE,2
"Qfedavg","0.104213189813334","-1.25790426899129",FALSE,2
"fedavgM","0.0931837494889952","-1.32140158159672",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.0694349636562774","-1.48001243818001",FALSE,2
"Site1_Local","0.991205627556818","2.37416381954111",FALSE,3
"Site2_Local","0.98825603199327","2.26540339797754",FALSE,3
"Site3_Local","0.0496005381478818","-1.64873919683017",TRUE,3
"Meta","0.228274421237113","-0.744541668314296",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.0728440598802262","-1.45493188445711",FALSE,3
"Qfedavg","0.368411236509084","-0.336064175062616",FALSE,3
"fedavgM","0.0770995419170667","-1.42485512458003",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.111283869988477","-1.2197286948768",FALSE,3
