"","x"
"1",0.94681571753593
"2",-1.46903005059536
"3",0.699613503841631
"4",0.443406363578872
"5",0.136929191376109
"6",0.12026433300857
"7",0.0551934178397815
"8",0
"9",0
"10",-0.0735080863527968
"11",-0.0495733480279005
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",-0.147544039702627
"22",0
"23",0
"24",0
"25",0
"26",0.00654755741252838
"27",0
"28",0
"29",-0.0166713388720174
"30",0
"31",0
"32",0
"33",0.0175698179288446
"34",0
"35",0
"36",-0.0350675067892818
"37",0
"38",0
"39",0
"40",-0.0332353221229417
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0.059918558660953
"48",0
"49",0
"50",0
"51",-0.0297461503928674
"52",0
"53",0
"54",0
"55",0.0927135528535974
"56",-0.0331868267957089
"57",0
"58",-0.107380118263923
"59",0.010323908072275
"60",0
"61",0
"62",-0.00899755273727365
"63",0.00171824790991542
"64",-0.0417221075328728
"65",0
"66",0
"67",-0.072088927166686
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0.0577986884445571
"74",-0.0242755464057338
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",-0.144203812271007
"85",0.0196446764651055
"86",0
"87",0
"88",0
"89",0
"90",0.0176845954958913
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",-0.0958964188659315
"98",0
"99",0
"100",0
"101",0
