"","x"
"1",-0.170137311721916
"2",-1.74843808311384
"3",0.920519527826323
"4",0.748148817404577
"5",0.348395480427958
"6",0.172689699619501
"7",0.0841064041013464
"8",0.00141196060237604
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0.00528636046714434
"20",0
"21",-0.00982129364329672
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0.000244827221684985
"28",0.00265979021130149
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0.012381655675189
"39",0
"40",-0.00111004342813852
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",-0.028776758129487
"49",-0.00401024058128507
"50",-0.0111291613549685
"51",0.0420248889332153
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0.0123494441753943
"58",0
"59",0
"60",0
"61",0.00673307363165929
"62",0.0035523125597161
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",-0.0401057917926858
"72",0
"73",0
"74",0
"75",0
"76",0.0185564502966213
"77",0
"78",0
"79",0
"80",0.0284119503470355
"81",0
"82",0
"83",0
"84",0
"85",0
"86",-0.000962323258541612
"87",0
"88",0
"89",0
"90",0.00283207320062474
"91",0
"92",-0.00674366672822365
"93",0
"94",0
"95",0
"96",0.0344612759829969
"97",0
"98",0
"99",-0.00447020983506035
"100",0
"101",0
