"vars","p.value","z","V2_better","site"
"Site1_Local","0.134404359462202","-1.10581010824977",FALSE,1
"Site2_Local","0.739508370963704","0.641830478196462",FALSE,1
"Site3_Local","0.661532271120505","0.416648597111577",FALSE,1
"Meta","0.402166955468704","-0.247742158165082",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.533625082579399","0.0843856265918232",FALSE,1
"Qfedavg","0.286729545520593","-0.56296445100607",FALSE,1
"fedavgM","0.533625082579399","0.0843856265918232",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.650396117992625","0.386390122916294",FALSE,1
"Site1_Local","0.571897920761899","0.181208200011277",FALSE,2
"Site2_Local","0.0718630189731927","-1.46205536793141",FALSE,2
"Site3_Local","0.911440620908234","1.34967966405543",FALSE,2
"Meta","0.345508758980562","-0.397474593841132",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.159996074469513","-0.994474017087904",FALSE,2
"Qfedavg","0.0498028635954475","-1.64676806774073",TRUE,2
"fedavgM","0.163702426239251","-0.979354495970553",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.584762909299765","0.214093452725266",FALSE,2
"Site1_Local","0.792807546026742","0.816201484470859",FALSE,3
"Site2_Local","0.99835890543891","2.93999370761682",FALSE,3
"Site3_Local","0.0517049215528326","-1.62854279312346",FALSE,3
"Meta","0.0616797188801417","-1.54082477589816",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.00985976865041132","-2.33164190654192",TRUE,3
"Qfedavg","0.160833802306238","-0.991036813641105",FALSE,3
"fedavgM","0.00981811575710178","-2.3332270563641",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.443132247271772","-0.14303252436693",FALSE,3
