"vars","p.value","z","V2_better","site"
"Site1_Local","1.54682545196687e-06","-4.66450215492344",FALSE,1
"Site2_Local","0.978807612337722","2.02972229521357",FALSE,1
"Site3_Local","0.769390876616225","0.736842315431107",FALSE,1
"DAC","0.326820977749164","-0.448708495317942",FALSE,1
"Meta","6.13308724567797e-05","-3.84074447401624",FALSE,1
"SHIR","0.988392687068684","2.26988393874482",FALSE,1
"fedavg","3.89136988093735e-05","-3.95099362551237",FALSE,1
"Qfedavg","1.76780505693898e-08","-5.51260505905252",FALSE,1
"fedavgM","3.71051067087492e-05","-3.96236743580993",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.610417491257606","0.280407325477658",FALSE,1
"Site1_Local","0.999990458598981","4.27536077819508",FALSE,2
"Site2_Local","6.74317100324877e-07","-4.83244936444589",FALSE,2
"Site3_Local","0.595866635129652","0.242662667995313",FALSE,2
"DAC","0.74172420988424","0.648670184158981",FALSE,2
"Meta","0.0188909964179794","-2.07721204300057",TRUE,2
"SHIR","0.992741513486224","2.44421001897133",FALSE,2
"fedavg","0.267690709628381","-0.619812224868582",FALSE,2
"Qfedavg","0.810282724681353","0.878938632201235",FALSE,2
"fedavgM","0.274133221338219","-0.600359845452949",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.90772429654581","1.32687085488725",FALSE,2
"Site1_Local","0.9999999949019","5.72743248155517",FALSE,3
"Site2_Local","0.957704827377943","1.72465122900266",FALSE,3
"Site3_Local","8.10409480209184e-06","-4.31159392655763",FALSE,3
"DAC","0.15653334926786","-1.0088080523259",FALSE,3
"Meta","0.0321861238642768","-1.84959289433206",TRUE,3
"SHIR","0.999725916097504","3.45604303012508",FALSE,3
"fedavg","0.0108304826756536","-2.29626095162248",TRUE,3
"Qfedavg","0.97845955177887","2.02292484641115",FALSE,3
"fedavgM","0.0110861962495701","-2.28740160850512",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.394502048391784","-0.267604071305278",FALSE,3
