"vars","p.value","z","V2_better","site"
"Site1_Local","0.110966236080602","-1.22140564172793",FALSE,1
"Site2_Local","0.827857488826171","0.945732537498347",FALSE,1
"Site3_Local","0.941720186637445","1.5693791184061",FALSE,1
"Meta","0.487492973023707","-0.0313556046949688",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.5","0",FALSE,1
"Qfedavg","0.0450677908588132","-1.69468295034926",TRUE,1
"fedavgM","0.5","0",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.69399977482124","0.507220018663312",FALSE,1
"Site1_Local","0.994631293056494","2.55113041416339",FALSE,2
"Site2_Local","0.207642837462755","-0.81462730679423",FALSE,2
"Site3_Local","0.948160679485374","1.62727530158549",FALSE,2
"Meta","0.743298962017022","0.65354951949085",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.68968237810103","0.494950242761434",FALSE,2
"Qfedavg","0.914787086007861","1.3708368268919",FALSE,2
"fedavgM","0.690984100514082","0.498641733639486",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.190109940653289","-0.877491228082237",FALSE,2
"Site1_Local","0.998992399276905","3.08798278460826",FALSE,3
"Site2_Local","0.976964776993167","1.99474731583527",FALSE,3
"Site3_Local","0.0739033132597242","-1.44732247769177",FALSE,3
"Meta","0.0697538521585358","-1.47762677248142",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.0157243310670634","-2.15134901598862",TRUE,3
"Qfedavg","0.78168211345927","0.777886762043463",FALSE,3
"fedavgM","0.0154237330304921","-2.15903481486992",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.173356182816331","-0.940985352234617",FALSE,3
