"","x"
"1",0.119616586118884
"2",-1.77981788713943
"3",0.959852857788696
"4",0.720630780437798
"5",0.37697135807794
"6",0.15773922359151
"7",0.0513513127289087
"8",0
"9",0
"10",0
"11",0
"12",0.0189230914022675
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",-0.0483729452649686
"25",0
"26",0
"27",-0.0074986801814841
"28",0
"29",0
"30",0.0204643878007353
"31",0.0179216096571916
"32",0
"33",0.0154658341183492
"34",0
"35",-0.0467302826244715
"36",0
"37",0
"38",0
"39",0
"40",0
"41",-0.0086443788247601
"42",0.00926208608455542
"43",0
"44",-0.00723011028242412
"45",0
"46",-0.0109490939447272
"47",0
"48",0
"49",0.00805946024209307
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0.0095992956466328
"58",-0.0214306046633805
"59",0
"60",0
"61",0
"62",0.0374465400813011
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0.0116854925655447
"70",0
"71",0
"72",0
"73",0.0320118962894586
"74",0
"75",0
"76",0
"77",0.0222705495989831
"78",0.003362978522727
"79",0.000523755031141297
"80",-0.0448608794075845
"81",0
"82",0
"83",-0.0217884124731038
"84",-0.0100533527334467
"85",-0.0108831592980639
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",-0.0233633071993598
"94",0
"95",-0.0240728793015844
"96",-0.0602420929192972
"97",0
"98",0
"99",0
"100",0
"101",0
