"","x"
"1",0.603694249168898
"2",-1.60665008505089
"3",0.725392705167859
"4",0.625809779943381
"5",0.338328522783752
"6",0
"7",0.000979790433229433
"8",0
"9",-0.0496045846622525
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0.00706745133181755
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",-0.0728568114239653
"39",-0.0124421022137474
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",-0.152068176773064
"66",0
"67",0
"68",0
"69",0
"70",-0.0105366957188164
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0.0180451900768941
"88",0
"89",0
"90",0
"91",0
"92",-0.0274984593827054
"93",0
"94",-0.0313860119994257
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0.0547532363526558
"101",0
