"","x"
"1",0.571325670667255
"2",-1.61315269879305
"3",0.581649976575741
"4",0.459273045542286
"5",0.250799077910997
"6",0.0982662636645198
"7",0.0828079264465771
"8",0
"9",0
"10",0.0868149234249639
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",-0.00130532987707883
"30",0
"31",0
"32",0
"33",0
"34",0
"35",-0.0397847352286552
"36",0.0376304748064657
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",-0.018869569591404
"46",-0.00549027242939548
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0.0394987619461456
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0.0264280690337569
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",-0.07468950221297
"75",0
"76",0
"77",0
"78",0
"79",0
"80",-0.060556347208536
"81",0
"82",0.123021720956193
"83",0
"84",0.0779722507680624
"85",0
"86",0
"87",0.00754709176412386
"88",0
"89",0
"90",0
"91",0
"92",0
"93",-0.0772834871770272
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",-0.0696532409469031
"101",0
