"Central","Site1_Local","Site2_Local","Site3_Local","Meta","GLORE","fedavg","Qfedavg","fedavgM","coef_fedprox_lr0.01_drop0_mu0","Site_index"
0.874740292718962,0.878433907382612,0.868645828523939,0.875248164735214,0.875663696384875,0.874740292718962,0.87497114363544,0.875940717484648,0.874924973452145,0.874694122535666,1
0.897195944800461,0.890279049265927,0.90119689417828,0.895794482306536,0.898213135320245,0.897195944800461,0.897953186631856,0.897998395099402,0.897659331592807,0.897116829982256,2
0.891046380090498,0.888829185520362,0.886046380090498,0.892432126696833,0.892016402714932,0.891046380090498,0.891532805429864,0.891490384615385,0.891323529411765,0.890989819004525,3
