"vars","p.value","z","V2_better","site"
"Site1_Local","0.218059740152494","-0.778762756779337",FALSE,1
"Site2_Local","0.907541422529225","1.32576619100517",FALSE,1
"Site3_Local","0.417696426167681","-0.207790113610192",FALSE,1
"Meta","0.35258908738391","-0.378339810742848",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.397216982130936","-0.260557245305527",FALSE,1
"Qfedavg","0.197361011384657","-0.851085206080964",FALSE,1
"fedavgM","0.433342086548766","-0.167871752341229",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.574704365595085","0.188364063217954",FALSE,1
"Site1_Local","0.97569643741759","1.9720217368515",FALSE,2
"Site2_Local","0.0772971132086201","-1.42348976715904",FALSE,2
"Site3_Local","0.790034254545088","0.806540109039436",FALSE,2
"Meta","0.271601358175165","-0.607977018236855",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.0687190005739284","-1.48539960160654",FALSE,2
"Qfedavg","0.195274086820486","-0.858623672047018",FALSE,2
"fedavgM","0.26038974729253","-0.642144299963965",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.699949692624087","0.524255828968461",FALSE,2
"Site1_Local","0.799835105641667","0.841032390948817",FALSE,3
"Site2_Local","0.991623482527316","2.39208340247511",FALSE,3
"Site3_Local","0.13871285189588","-1.08612045478329",FALSE,3
"Meta","0.202883461504515","-0.831365959659753",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.0856761047500162","-1.3678717957904",FALSE,3
"Qfedavg","0.257193345229684","-0.652022449153828",FALSE,3
"fedavgM","0.295540234547352","-0.537270949406681",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.788758565620553","0.802121172452596",FALSE,3
