"vars","p.value","z","V2_better","site"
"Site1_Local","0.0865924855596582","-1.36204092139434",FALSE,1
"Site2_Local","0.481464885304148","-0.0464773701333833",FALSE,1
"Site3_Local","0.568156335623177","0.171682265648092",FALSE,1
"Meta","0.167452555898708","-0.964280904614095",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.179929277549789","-0.915634642613297",FALSE,1
"Qfedavg","0.0397699055559028","-1.75336245623796",TRUE,1
"fedavgM","0.192824021102207","-0.86753664549205",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.74757108305735","0.666865837822798",FALSE,1
"Site1_Local","0.820685407026318","0.917980287822983",FALSE,2
"Site2_Local","0.0586229135816795","-1.56643922036959",FALSE,2
"Site3_Local","0.601644939555003","0.257607137207675",FALSE,2
"Meta","0.102581769158652","-1.26697693206317",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.0410000287448951","-1.73919733833674",TRUE,2
"Qfedavg","0.0209560398484129","-2.03439208065248",TRUE,2
"fedavgM","0.0472409688941639","-1.67221497908184",TRUE,2
"coef_fedprox_lr0.01_drop0_mu0","0.807321771679532","0.868069189638549",FALSE,2
"Site1_Local","0.993059435590963","2.46032490196033",FALSE,3
"Site2_Local","0.89836868718827","1.27231104549981",FALSE,3
"Site3_Local","0.0560443444210517","-1.58887467912657",FALSE,3
"Meta","0.165924895489555","-0.970394696992119",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.0232031777677336","-1.99167839648842",TRUE,3
"Qfedavg","0.222183613979599","-0.7648393245425",FALSE,3
"fedavgM","0.0218657779743942","-2.01665474260803",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.953993064539579","1.68486888499303",FALSE,3
