"vars","p.value","z","V2_better","site"
"Site1_Local","3.51011233932045e-05","-3.9755992878373",FALSE,1
"Site2_Local","0.984909618882989","2.16770994626297",FALSE,1
"Site3_Local","0.880048325346009","1.17522840419107",FALSE,1
"DAC","0.967237000247736","1.8416524786434",FALSE,1
"Meta","0.0457264596841016","-1.68778285797708",TRUE,1
"SHIR","0.999870230704198","3.65265919631962",FALSE,1
"fedavg","2.50960125407265e-05","-4.05473101741127",FALSE,1
"Qfedavg","1.24390469877289e-09","-5.96225471211497",FALSE,1
"fedavgM","2.27532681904547e-05","-4.07758172751427",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.438343579645846","-0.15517017636814",FALSE,1
"Site1_Local","0.977896721932105","2.01212695287323",FALSE,2
"Site2_Local","0.00142531795945302","-2.98340169618133",TRUE,2
"Site3_Local","0.942680708410018","1.57768243660501",FALSE,2
"DAC","0.984844669653539","2.16600688668452",FALSE,2
"Meta","0.0103222534796518","-2.31442342891726",TRUE,2
"SHIR","0.965204724201016","1.81456651934977",FALSE,2
"fedavg","0.167286854032687","-0.964942309704295",FALSE,2
"Qfedavg","0.936282432445415","1.52429460157583",FALSE,2
"fedavgM","0.159098185767123","-0.998171154052821",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.713817756067863","0.564572627317409",FALSE,2
"Site1_Local","0.999596757309874","3.35055930514571",FALSE,3
"Site2_Local","0.999990560970147","4.27776330339926",FALSE,3
"Site3_Local","6.38436591261033e-05","-3.83087701845475",FALSE,3
"DAC","0.819918820729364","0.915055759435159",FALSE,3
"Meta","0.0530977927813339","-1.61553177234068",FALSE,3
"SHIR","0.999982404745447","4.13698109445016",FALSE,3
"fedavg","0.033123555596607","-1.83674796249002",TRUE,3
"Qfedavg","0.99991747160417","3.76724833773074",FALSE,3
"fedavgM","0.0360991044065803","-1.79786622980121",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.276418664689505","-0.593513831234482",FALSE,3
