"","x"
"1",0.466593680707822
"2",-1.59327024058932
"3",0.65031885337069
"4",0.396300953903415
"5",0.281124597680307
"6",0.245962289295054
"7",0
"8",0
"9",0.0162907307316071
"10",-0.0950043202552793
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0.114741194085536
"17",0
"18",0
"19",0
"20",0.0468862818466581
"21",-0.00702625271006938
"22",0
"23",0.143962349180313
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",-0.102313934651038
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0.236087423874076
"40",0
"41",0
"42",0
"43",0
"44",-0.131431573272728
"45",0.0154309496993242
"46",0
"47",0.00483332084274513
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",-0.278335233838776
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0.135626929351069
"73",-0.063280698565932
"74",-0.0374811882148305
"75",-0.184918468710083
"76",0.00752611580688321
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0.197388447515893
"86",0
"87",0
"88",-0.00879214671888658
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
