"","x"
"1",0.250857248417769
"2",-1.749844791692
"3",0.963179245397881
"4",0.669459007855457
"5",0.303074119278441
"6",0.0597076936499182
"7",0.0760765924980844
"8",0.0766689218906265
"9",0
"10",0.0052648863584957
"11",0
"12",0
"13",-0.000789141517154188
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",-0.0732239836644604
"21",0
"22",0.0605875532679629
"23",0
"24",0
"25",0
"26",0
"27",-0.128771341117757
"28",-0.061206063363295
"29",0.010716591028272
"30",-0.0627436188570276
"31",0.0664833272982523
"32",-0.0189728681803476
"33",0
"34",0
"35",-0.0435402610676696
"36",0
"37",0
"38",0.0718245617829959
"39",0
"40",0
"41",0
"42",0
"43",-0.000344584364961548
"44",0
"45",0
"46",0
"47",0.0248894747773593
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.0548250933418392
"54",0
"55",0
"56",0
"57",0.00124646851877072
"58",0
"59",0
"60",0
"61",0
"62",0.0375729882287196
"63",0.0240863036211407
"64",0
"65",-0.0479651928380244
"66",-0.130214879625527
"67",-0.0346743706046297
"68",0
"69",-0.0459595519770506
"70",0
"71",0
"72",0
"73",0
"74",-0.0200005177703531
"75",-0.0356775790542726
"76",-0.151701092459414
"77",0.0431389401372002
"78",0
"79",0
"80",0
"81",0
"82",-0.0966577564216435
"83",-0.0399497609360926
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",-0.0293025849951037
"91",0
"92",0.0776302338941738
"93",0
"94",0
"95",-0.000692142244013373
"96",0.0200746167108418
"97",0.082072112372551
"98",0.170519611497444
"99",0
"100",0
"101",0.075100835669883
