"vars","p.value","z","V2_better","site"
"Site1_Local","2.62368248748815e-07","-5.01703998578479",FALSE,1
"Site2_Local","0.986176258180567","2.20225241225685",FALSE,1
"Site3_Local","0.898059593592595","1.27057239483896",FALSE,1
"DAC","0.837110650382391","0.98265208746265",FALSE,1
"Meta","0.162717110797607","-0.983352008166937",FALSE,1
"SHIR","0.89065140348201","1.22999976450881",FALSE,1
"fedavg","0.0016726098949609","-2.93409483681718",TRUE,1
"Qfedavg","1.1086864043951e-09","-5.98102540722209",FALSE,1
"fedavgM","0.000205685054688938","-3.53267997868424",TRUE,1
"coef_fedprox_lr0.01_drop0_mu0","0.752721636497743","0.683079312356813",FALSE,1
"Site1_Local","0.999999566703784","4.91974001449811",FALSE,2
"Site2_Local","6.53161364017545e-07","-4.83878955841404",FALSE,2
"Site3_Local","0.890512030897611","1.22925573437764",FALSE,2
"DAC","0.704312451758585","0.536844404224254",FALSE,2
"Meta","0.0717496395503502","-1.46288342890373",FALSE,2
"SHIR","0.999985502571166","4.18122044973407",FALSE,2
"fedavg","0.00993114680222574","-2.32893907318347",TRUE,2
"Qfedavg","0.83589496900331","0.977725589526463",FALSE,2
"fedavgM","0.0231860060048756","-1.99199130407518",TRUE,2
"coef_fedprox_lr0.01_drop0_mu0","0.572063807181904","0.181630915101132",FALSE,2
"Site1_Local","0.999999991808694","5.64641709568345",FALSE,3
"Site2_Local","0.93722221841055","1.53186576497806",FALSE,3
"Site3_Local","3.09897794042372e-11","-6.53888403295161",FALSE,3
"DAC","0.347052758938979","-0.393289709376994",FALSE,3
"Meta","1.57309031863533e-11","-6.63956133532499",FALSE,3
"SHIR","0.98519204220776","2.17518954156315",FALSE,3
"fedavg","0.0208586448851984","-2.03632939746373",TRUE,3
"Qfedavg","0.997928371872591","2.86704383129316",FALSE,3
"fedavgM","0.0560596985405927","-1.58873870349429",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.999839648279916","3.59797580819048",FALSE,3
