"","x"
"1",0.279037387421583
"2",-1.63315297066778
"3",0.868939132215485
"4",0.633427948230354
"5",0.295273414990114
"6",0.083037281218103
"7",0.0434723385703339
"8",0.0438108125089294
"9",0
"10",0.0161610371217373
"11",0
"12",-0.0108498490515412
"13",-0.000450938009802393
"14",0.0313653800389384
"15",0
"16",0
"17",-0.00106529220108689
"18",-0.0111100164950285
"19",0.00283188140449099
"20",-0.0584212082778309
"21",0.0103206627627905
"22",0.0346214590102645
"23",-0.00787355851371003
"24",0
"25",0
"26",0
"27",-0.0735836234958611
"28",-0.0349748933504543
"29",-0.0232087121978414
"30",-0.0358534964897301
"31",0.0379904727418585
"32",-0.0218508554298569
"33",0.00209035379864093
"34",0
"35",-0.0362557385638674
"36",0
"37",0
"38",0.0410426067331405
"39",0
"40",-0.0218091747549323
"41",0
"42",0.0092699626472542
"43",0.0153710384354347
"44",0
"45",0.003683674525506
"46",-0.00223909885826624
"47",0.010679641459883
"48",-0.0243826546721347
"49",0
"50",0.0310193937003577
"51",0
"52",0.0116837948397871
"53",0.0447811382303139
"54",-0.0264346072203474
"55",0
"56",-0.0273280142205943
"57",-0.011450727902859
"58",0
"59",0
"60",-0.00722222228823128
"61",-0.0182520820099278
"62",0.0214702789878398
"63",0.0256566729565138
"64",0
"65",-0.0274086816217282
"66",-0.0774168360307844
"67",-0.0198139260597884
"68",-0.007441225687325
"69",-0.0262626011297432
"70",0.000243437667468996
"71",-0.00488684320633157
"72",0
"73",-0.00753587024955904
"74",-0.0114288672973446
"75",-0.00902356842657379
"76",-0.0866863385482366
"77",0.024650822935543
"78",0
"79",0.0130209144297926
"80",0.000722760380682891
"81",0.036581911272039
"82",-0.031708339854579
"83",-0.0228284348206243
"84",0
"85",0
"86",0.0104749746042579
"87",0
"88",0.00989752876162528
"89",0
"90",-0.0397079695815955
"91",-0.0157638970648119
"92",0.0443601336538136
"93",3.9864359019861e-05
"94",0
"95",-0.000395509853721927
"96",0.0177163888536436
"97",0.046898349927172
"98",0.0924221730730979
"99",0
"100",0
"101",0.0429147632399331
