"","x"
"1",1.24471131251897
"2",-1.54663863923949
"3",0.48280079159707
"4",0.419463240450293
"5",0.265243173326519
"6",0.0409159413285983
"7",0
"8",0
"9",0
"10",0.0695730957462553
"11",0
"12",0
"13",0
"14",0.219557660272569
"15",0
"16",0
"17",0
"18",-0.0777701154651992
"19",0.0198231698314369
"20",-0.116052523286975
"21",0
"22",0
"23",-0.0551149095959702
"24",0
"25",0
"26",0
"27",0
"28",0
"29",-0.205327349497978
"30",0
"31",0
"32",0.0785205991254746
"33",0.0146324765904865
"34",0
"35",-0.0796291256763935
"36",0
"37",0
"38",0
"39",0
"40",-0.152664223284526
"41",0
"42",0.0648897385307794
"43",0
"44",0
"45",0
"46",-0.0156736920078637
"47",-0.024800408890256
"48",-0.119231835810457
"49",0
"50",0
"51",0
"52",0
"53",0.0941675942448408
"54",-0.185042250542432
"55",0
"56",-0.19129609954416
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0.0832514962110338
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0.00170406367228297
"71",0
"72",0
"73",-0.0527510917469133
"74",0
"75",0.0795453372310739
"76",0
"77",0
"78",0
"79",0.091146401008548
"80",0.00505932266478024
"81",-0.0300233870618271
"82",0.164672646704521
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",-0.0272743260920303
"91",-0.110347279453683
"92",0
"93",0.000279050513139027
"94",0
"95",0
"96",0.043716255132138
"97",0
"98",0
"99",0
"100",0
"101",0
