"","x"
"1",0.496303964788251
"2",-1.65800217019889
"3",0.819234644294155
"4",0.6212593687331
"5",0.293137668538989
"6",0.059469417023916
"7",0.0125164055181122
"8",0.00396455890759933
"9",0
"10",0
"11",-0.0202751385358203
"12",-0.017474069884037
"13",0
"14",0
"15",-0.0298855090304022
"16",-0.0234875758453804
"17",0
"18",0.0112147559476271
"19",-0.00240563898786697
"20",0
"21",-0.0045199169770813
"22",-0.0028781407867636
"23",0
"24",-0.0142126773864703
"25",-0.0151641303103953
"26",0.000423530185066883
"27",0
"28",0.014901347682532
"29",0
"30",-0.0348584554052757
"31",0
"32",-0.0431811720031963
"33",-0.0101317957118767
"34",0
"35",0
"36",-0.0162185112166204
"37",0
"38",-0.0102893197124303
"39",-0.0169444199464578
"40",0.011801554208161
"41",0
"42",0
"43",0.0154860890470211
"44",0
"45",-0.0245404907151742
"46",-0.0274981342790877
"47",0.0489886174352868
"48",0
"49",0
"50",-0.00181716086162506
"51",0
"52",0
"53",0
"54",-0.0397655903508951
"55",0
"56",0
"57",-0.00232605665490234
"58",0
"59",0.00425001898572906
"60",0
"61",-0.0500582374362219
"62",0.0598315968765529
"63",0
"64",0
"65",0.0116114410872085
"66",0
"67",0.00832721794171097
"68",-0.020331518702715
"69",0.0033281177681927
"70",0
"71",0.0247664109857162
"72",-0.0372823451597641
"73",0.0329413671397116
"74",0
"75",0.0224618276320264
"76",0.0869687720802371
"77",-0.0238441528357185
"78",-0.0246260516478686
"79",0
"80",0.00960815236568046
"81",-0.00265750528757295
"82",-0.000353928385751628
"83",0
"84",-0.00652228409194029
"85",0
"86",0.0121614011299741
"87",0
"88",0
"89",0
"90",0
"91",0.00777410144554504
"92",0
"93",0
"94",-0.0201516228839778
"95",0
"96",-0.0198864594943921
"97",0
"98",0
"99",0
"100",-0.0213069518129636
"101",0
