"vars","p.value","z","V2_better","site"
"Site1_Local","6.10383007643367e-06","-4.37384583999936",FALSE,1
"Site2_Local","0.954935206031427","1.69471453008395",FALSE,1
"Site3_Local","0.96976626541585","1.87736949681536",FALSE,1
"DAC","0.573590306130961","0.185522304140502",FALSE,1
"Meta","0.199073768212457","-0.844934274860597",FALSE,1
"SHIR","0.987211467107796","2.2325737647871",FALSE,1
"fedavg","0.000690349695539063","-3.19865573111148",TRUE,1
"Qfedavg","8.83781956282069e-09","-5.63333620655048",FALSE,1
"fedavgM","0.000372624881770027","-3.37236734779969",TRUE,1
"coef_fedprox_lr0.01_drop0_mu0","0.644201833852765","0.369713016360151",FALSE,1
"Site1_Local","0.990187258365761","2.33343200251053",FALSE,2
"Site2_Local","2.69762553694749e-05","-4.03781005174746",FALSE,2
"Site3_Local","0.999256870370767","3.17735317085817",FALSE,2
"DAC","0.723292623395189","0.592650980873897",FALSE,2
"Meta","0.530190944994213","0.0757498566789494",FALSE,2
"SHIR","0.871729638664752","1.1346053210585",FALSE,2
"fedavg","0.792855543370511","0.816369363751188",FALSE,2
"Qfedavg","0.998107691314299","2.89557735728166",FALSE,2
"fedavgM","0.826986994704915","0.942325511694651",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.987651552253245","2.24611105389041",FALSE,2
"Site1_Local","0.999999633939782","4.95264346180328",FALSE,3
"Site2_Local","0.999999995306381","5.7414443910095",FALSE,3
"Site3_Local","6.19438478969166e-07","-4.84931637015013",FALSE,3
"DAC","0.680684529758096","0.469613832129226",FALSE,3
"Meta","0.000792518636774378","-3.15864630614388",TRUE,3
"SHIR","0.99845651032023","2.95894126096943",FALSE,3
"fedavg","0.0841009701556713","-1.37800436550196",FALSE,3
"Qfedavg","0.999987475546438","4.21435855854304",FALSE,3
"fedavgM","0.0995375086408292","-1.28419133218057",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.968929841907132","1.86529321142649",FALSE,3
