"vars","p.value","z","V2_better","site"
"Site1_Local","0.164003997989123","-0.97813411701503",FALSE,1
"Site2_Local","0.650762369097437","0.387379521905996",FALSE,1
"Site3_Local","0.667884576674704","0.434079313784515",FALSE,1
"Meta","0.222088655309193","-0.765158260990387",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.117700654270424","-1.18655977965673",FALSE,1
"Qfedavg","0.0674264444358623","-1.49523589414721",FALSE,1
"fedavgM","0.117700654270424","-1.18655977965673",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.314106170901392","-0.484244524028284",FALSE,1
"Site1_Local","0.711832112149437","0.558744981802913",FALSE,2
"Site2_Local","0.0413266731932641","-1.73549398269674",TRUE,2
"Site3_Local","0.401261139953014","-0.250084141166218",FALSE,2
"Meta","0.0283101768961436","-1.90623013725388",TRUE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.0365074427215285","-1.79273763672335",TRUE,2
"Qfedavg","0.138174027061929","-1.08855979601994",FALSE,2
"fedavgM","0.0365074427215285","-1.79273763672335",TRUE,2
"coef_fedprox_lr0.01_drop0_mu0","0.609607204417935","0.278295420594602",FALSE,2
"Site1_Local","0.994949721890791","2.57236766610155",FALSE,3
"Site2_Local","0.989084195554839","2.29328488445737",FALSE,3
"Site3_Local","0.127829016695275","-1.13671359688734",FALSE,3
"Meta","0.517891583058539","0.0448625922293521",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.275817550489179","-0.595311753243837",FALSE,3
"Qfedavg","0.49336769769081","-0.0166254823613799",FALSE,3
"fedavgM","0.275817550489179","-0.595311753243837",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.45426314766041","-0.114897590032068",FALSE,3
