"","x"
"1",-0.224509562337616
"2",-1.53344951495094
"3",0.789815755399537
"4",0.539309041157718
"5",0.256834362442466
"6",0.0318491179952386
"7",0.13548061512175
"8",0
"9",0
"10",0
"11",0.0589521840041579
"12",0
"13",0.0641365972395299
"14",0.065980696076854
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0.0913922616665141
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0.0579468531683453
"49",0
"50",0
"51",0
"52",0
"53",0.0235795930935547
"54",0
"55",0.0581524070086518
"56",-0.0303084433371206
"57",-0.0293326094458628
"58",-0.00943077882208429
"59",0
"60",0
"61",0
"62",0.0325198315073305
"63",0
"64",0
"65",0
"66",0.0996689792780378
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0.0512891386497466
"76",0.013714012062515
"77",0
"78",0
"79",-0.0445151829195066
"80",0
"81",-0.0638128119884859
"82",0
"83",-0.0842624434131833
"84",-0.124362905604277
"85",0.0079860244432453
"86",0
"87",0
"88",0
"89",0.043047039108834
"90",0
"91",0
"92",0
"93",-0.022980878768047
"94",0.0916021116284218
"95",0
"96",0
"97",0
"98",-0.0144485955050467
"99",0
"100",0
"101",0
