"","x"
"1",0.267147810158571
"2",-1.61764744306571
"3",0.818434365104079
"4",0.523641775859187
"5",0.233565164583462
"6",0.029737007515752
"7",0.0508530282827497
"8",-0.0118117564402763
"9",0
"10",0
"11",0.0168434811440451
"12",0.00543249252118722
"13",0.0183247420684371
"14",0.0188516274505297
"15",0
"16",0
"17",0
"18",0.00724537258571017
"19",0.0272029358467038
"20",0
"21",0
"22",-0.0202054647217141
"23",0.0261120747618612
"24",0
"25",-0.0256277030120575
"26",0
"27",0
"28",0
"29",0
"30",0
"31",-0.00814751448262583
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",-0.00807647156452526
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",-0.00241001322579134
"49",0
"50",0
"51",0
"52",0
"53",0.00673702659815849
"54",0
"55",0.0166149734310434
"56",-0.00865955523917731
"57",-0.0083807455559608
"58",0.0157701536846201
"59",0
"60",0.018304434818273
"61",0.039549925615713
"62",0.0176408541838225
"63",0
"64",0
"65",0
"66",0.0331135875597106
"67",0
"68",0
"69",-0.0210405387549811
"70",0
"71",-0.00136250766107004
"72",0
"73",0
"74",0
"75",0.0146540396142133
"76",0.00391828916071857
"77",0
"78",0
"79",-0.0127186236912876
"80",0
"81",-0.0182322319967103
"82",0
"83",-0.0240749838323381
"84",-0.0355322587440791
"85",0.00228172126949866
"86",0.0454709702591996
"87",0.0108365869283191
"88",-0.00396570078554907
"89",-0.0223230167358713
"90",0.0247257209874375
"91",0
"92",-0.00825758251252154
"93",-0.00656596536229914
"94",0.0261720318938348
"95",0.00147399560413719
"96",0
"97",0
"98",-0.00412817014429906
"99",0
"100",-0.00307487924696241
"101",0
