"","x"
"(Intercept)",-0.163832286833225
"X1",-1.93844345373952
"X2",1.04313219318959
"X3",0.839553311443053
"X4",0.393852859385275
"X5",0.149973564637345
"X6",0.0680559660248783
"X7",0.0389700140009598
"X8",0.0392667858969725
