"vars","p.value","z","V2_better","site"
"Site1_Local","0.0752656650848093","-1.43765724377306",FALSE,1
"Site2_Local","0.56137227280135","0.154449337779907",FALSE,1
"Site3_Local","0.712028089128681","0.55931930609819",FALSE,1
"Meta","0.183788249679414","-0.90102223177708",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.424492033741407","-0.190414842921952",FALSE,1
"Qfedavg","0.108057437149231","-1.2369251440258",FALSE,1
"fedavgM","0.424492033741407","-0.190414842921952",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.282058320755493","-0.576737728516595",FALSE,1
"Site1_Local","0.990667055024535","2.35213717367553",FALSE,2
"Site2_Local","0.190520848241364","-0.875978546965344",FALSE,2
"Site3_Local","0.648665659345761","0.381720515332485",FALSE,2
"Meta","0.212634779433506","-0.797312506187644",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.410032457205588","-0.227461485555784",FALSE,2
"Qfedavg","0.247113921126228","-0.683599908852935",FALSE,2
"fedavgM","0.402139409730732","-0.24781335748482",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.472797070126172","-0.0682405596763713",FALSE,2
"Site1_Local","0.997159771128199","2.76567809652883",FALSE,3
"Site2_Local","0.812678985238949","0.887811734903427",FALSE,3
"Site3_Local","0.0998390315835447","-1.28246931283356",FALSE,3
"Meta","0.173051563317291","-0.942174852482477",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.118134708789532","-1.1843629557332",FALSE,3
"Qfedavg","0.230757842887953","-0.736353351497491",FALSE,3
"fedavgM","0.119045569422936","-1.17977142148084",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.594054655615395","0.237987629571045",FALSE,3
