"","x"
"1",0.333647935625485
"2",-1.57346757618163
"3",0.792177333764177
"4",0.475808696378836
"5",0.317327201621479
"6",0.0241506436111169
"7",0.0362895617211057
"8",0
"9",0
"10",0
"11",0
"12",0.0471406952785887
"13",0.00145865524116225
"14",0.0408349856010833
"15",0
"16",0
"17",0.00750130031660846
"18",0
"19",-0.056776651939506
"20",0
"21",0
"22",0.0309309599534346
"23",0
"24",0.0214961883461786
"25",0
"26",0.00533729249951313
"27",0
"28",0
"29",0.00187392636636409
"30",-0.0103656053908337
"31",-0.0052392191808248
"32",0
"33",0.0340907926018037
"34",-0.0514883214706251
"35",-0.0103551519754537
"36",0
"37",0
"38",0.00104417826346091
"39",0
"40",0
"41",-0.00374720134565463
"42",0
"43",-0.00598583570458671
"44",0
"45",0
"46",-0.0274179729413249
"47",0
"48",0
"49",0
"50",-0.0083743315610362
"51",0
"52",-0.0220332950184122
"53",-0.00709026870533474
"54",0
"55",0
"56",0
"57",-0.00442541451482157
"58",0.00897335669258489
"59",0.00166547772297006
"60",0.0119766413780461
"61",0
"62",-0.00560688099080997
"63",0
"64",0
"65",0.00110649448006417
"66",0
"67",0
"68",0
"69",-0.0211097356149898
"70",0
"71",0
"72",0.0104229536923351
"73",0
"74",-0.0256448079348512
"75",0.011226901674663
"76",-0.0225539034222032
"77",0
"78",-0.00921479759476174
"79",0.0489942235210083
"80",0
"81",0
"82",0
"83",0.0459104049925706
"84",0
"85",0
"86",0
"87",-0.0061091315711776
"88",0
"89",0.00315982431110311
"90",0
"91",-0.0125150702546767
"92",0
"93",-0.0272966217008626
"94",0
"95",0
"96",0.008019306891349
"97",0.0148745215070842
"98",0
"99",0
"100",0
"101",0
