"","x"
"1",0.198929601779949
"2",-1.56325520530351
"3",0.848241243183449
"4",0.433756189752311
"5",0.382946215071054
"6",0.0328115429228676
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0.0590461161560688
"13",0
"14",0.0618761012519905
"15",0
"16",0
"17",0.004233044912453
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0.0278387297112404
"25",0
"26",0
"27",0
"28",0
"29",-0.00192599118154053
"30",0
"31",0
"32",0
"33",0
"34",-0.0816884982443039
"35",-0.00847302303290585
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",-0.0386675451758752
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0.0106399676618114
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0.0116741809443716
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",-0.00213359064499917
"88",0
"89",0
"90",0
"91",-0.013422578867889
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0.0171044756576904
"98",0
"99",0
"100",0
"101",0
