"vars","p.value","z","V2_better","site"
"Site1_Local","0.561551535604242","0.154904090539737",FALSE,1
"Site2_Local","0.947324127597076","1.61944409979817",FALSE,1
"Site3_Local","0.822964653012121","0.926722381227625",FALSE,1
"DAC","0.22126862450344","-0.767915734255578",FALSE,1
"Meta","0.794001505725802","0.820384430197412",FALSE,1
"SHIR","0.0938083894413107","-1.31766212470199",FALSE,1
"fedavg","0.0293525823625875","-1.89039490205156",TRUE,1
"Qfedavg","1.93706421247535e-06","-4.6180232566971",FALSE,1
"fedavgM","0.0317062806264596","-1.85628770062434",TRUE,1
"coef_fedprox_lr0.01_drop0_mu0","0.992752053170367","2.4447341847364",FALSE,1
"Site1_Local","0.999981300473377","4.12298717273458",FALSE,2
"Site2_Local","9.60138783008302e-08","-5.20689395702652",FALSE,2
"Site3_Local","0.699714361993706","0.523579165009385",FALSE,2
"DAC","0.80332476961353","0.853557057202131",FALSE,2
"Meta","0.000619966903963455","-3.22953113208514",TRUE,2
"SHIR","0.97799126099141","2.01392433645449",FALSE,2
"fedavg","0.0322627667565756","-1.84853121147516",TRUE,2
"Qfedavg","0.0902668326441319","-1.33911368730597",FALSE,2
"fedavgM","0.0253194025584974","-1.95452801460093",TRUE,2
"coef_fedprox_lr0.01_drop0_mu0","0.906947532383772","1.32218986462065",FALSE,2
"Site1_Local","0.999999982727177","5.51668365343006",FALSE,3
"Site2_Local","0.990995702128443","2.36544134370286",FALSE,3
"Site3_Local","0.000249982640034412","-3.48077500533848",TRUE,3
"DAC","0.868982123500739","1.12159247409188",FALSE,3
"Meta","0.00560083380013363","-2.53634388203492",TRUE,3
"SHIR","0.985786413629406","2.19134034235377",FALSE,3
"fedavg","0.00467163547744055","-2.59923160967197",TRUE,3
"Qfedavg","0.523796077589799","0.0596833349935385",FALSE,3
"fedavgM","0.00352830805162507","-2.69416056667551",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.94433993886826","1.59228749124357",FALSE,3
