"Central","Site1_Local","Site2_Local","Site3_Local","Meta","GLORE","fedavg","Qfedavg","fedavgM","coef_fedprox_lr0.01_drop0_mu0","Site_index"
0.861932129173508,0.866630176975005,0.860335705163291,0.860883050538223,0.862616310892173,0.861932129173508,0.86170406860062,0.862707535121328,0.86170406860062,0.861886517058931,1
0.880768418361108,0.874231526053073,0.882902913808629,0.875521117052617,0.879412124378828,0.880768418361108,0.880790652688686,0.88033484897333,0.880790652688686,0.880879589998999,2
0.884557789561055,0.88130613735093,0.88258968427598,0.887367331163664,0.886634283253135,0.884557789561055,0.885290837471584,0.885285132818583,0.885290837471584,0.884620540744058,3
