"","x"
"1",0.360891964959551
"2",-1.47526177131493
"3",0.889568133304965
"4",0.442961604330821
"5",0.298632977948572
"6",0.0984827193163043
"7",0.100738694827372
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0.00741457417391083
"16",0
"17",0
"18",0
"19",0
"20",0.129655846998404
"21",0
"22",0
"23",-0.019447864912857
"24",0
"25",0
"26",0
"27",0
"28",0
"29",-0.0737930914569074
"30",0
"31",0
"32",0
"33",0
"34",-0.0867828364488169
"35",0
"36",-0.0484546294880508
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0.0368560256514372
"45",-0.035065974953264
"46",-0.035743197473498
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0.0498968094819862
"53",0
"54",0
"55",0
"56",0
"57",0.0055102118898527
"58",-0.0277147468460125
"59",-0.0276256430593799
"60",0
"61",0.056044131899232
"62",-0.142497531366298
"63",0
"64",0
"65",-0.0964097189578709
"66",0
"67",0
"68",0
"69",0
"70",-0.00450072091126984
"71",0.100972475494318
"72",0
"73",0
"74",0
"75",0
"76",0.0304356674871974
"77",0
"78",0
"79",0.0244977047013568
"80",-0.0989934840659449
"81",0
"82",-0.0474417663817005
"83",0
"84",0
"85",0
"86",-0.074703795132476
"87",-0.0561379066403866
"88",-0.00118962862768046
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",-0.0177037830919304
"100",0
"101",0
