"vars","p.value","z","V2_better","site"
"Site1_Local","0.308453465513822","-0.500238814294232",FALSE,1
"Site2_Local","0.949342081900323","1.63850766601578",FALSE,1
"Site3_Local","0.840198824826664","0.995275376347102",FALSE,1
"Meta","0.833786965503869","0.969238774715165",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.713618906666274","0.563988164895462",FALSE,1
"Qfedavg","0.426580124605278","-0.185087699611963",FALSE,1
"fedavgM","0.713618906666274","0.563988164895462",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.694785872996443","0.509462247646473",FALSE,1
"Site1_Local","0.973402103234824","1.93332809015939",FALSE,2
"Site2_Local","0.132317169721173","-1.11550438726521",FALSE,2
"Site3_Local","0.614029283616672","0.289836356306502",FALSE,2
"Meta","0.318632155408453","-0.471527185482442",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.369143021475983","-0.334123930331305",FALSE,2
"Qfedavg","0.342703127032325","-0.405096942194768",FALSE,2
"fedavgM","0.360830348454379","-0.35624018918343",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.59087555520725","0.229797806103399",FALSE,2
"Site1_Local","0.936235764599104","1.52392090425824",FALSE,3
"Site2_Local","0.560982281836318","0.153460121320462",FALSE,3
"Site3_Local","0.082168728831753","-1.39063064811478",FALSE,3
"Meta","0.0288137497314939","-1.89852088330017",TRUE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.0268203681788061","-1.92972648643134",TRUE,3
"Qfedavg","0.0715529409869296","-1.46432239133048",FALSE,3
"fedavgM","0.029847472056943","-1.88304002398547",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.833838418244399","0.969445091783434",FALSE,3
