"","x"
"1",0.110798346487412
"2",-1.69285265865733
"3",0.824813419369962
"4",0.570922079015121
"5",0.236270910476107
"6",0.033357568861293
"7",0
"8",0.0208135598812733
"9",-0.0380285354447505
"10",0
"11",0
"12",0
"13",-0.0129995804648751
"14",0
"15",0
"16",0
"17",0
"18",0.0450709856022949
"19",0
"20",0
"21",0
"22",0
"23",0.0249617177009596
"24",0
"25",0.0606620761841876
"26",0
"27",0
"28",0
"29",-0.0190465749513459
"30",0
"31",0.187160053587638
"32",0.0544807002142958
"33",0
"34",0
"35",-0.0104900150774286
"36",0
"37",-0.0162190944378841
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0.0834460662265513
"45",0.012216874953395
"46",-0.0763416468833648
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0.0217726363398768
"57",-0.0821144036846997
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0.0115237286376953
"66",-0.0042494546169576
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0.0136086541929366
"74",-0.0498153302152626
"75",0
"76",0
"77",0
"78",0
"79",0.0569256392351915
"80",0
"81",0
"82",0
"83",0.000197943205800549
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",-0.0512677142206902
"91",-0.0552039313592118
"92",0
"93",0
"94",0.0526297899232711
"95",0
"96",0.0274443444001785
"97",0
"98",0.0400486351394676
"99",0
"100",0.00917490535040604
"101",0.0376332948952335
