"","x"
"1",0.0437295277197285
"2",-1.85562605157899
"3",0.915496965552647
"4",0.725919526352074
"5",0.301209784222631
"6",0.177753566436061
"7",0.0393039962078546
"8",0
"9",0
"10",0
"11",0.0063889912156891
"12",0
"13",-0.000449508356368393
"14",0
"15",0
"16",0
"17",0.0164885985910157
"18",0
"19",0.0313987705442683
"20",0
"21",0.0020274141777986
"22",0.0158242041384847
"23",0
"24",0
"25",0
"26",0
"27",0
"28",-0.0041551527031754
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",-0.0188878835608472
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",-0.0265958640904255
"48",-0.0203843571865961
"49",0.00661597092501201
"50",0
"51",0.0128773231213175
"52",0.00253493379335214
"53",0
"54",0.00210254111393278
"55",0
"56",0
"57",0
"58",0.0275510623322411
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",-0.00193316044999842
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0.0168935922546113
"75",0
"76",-0.0170660670024799
"77",0
"78",0
"79",0
"80",0
"81",0.0166763538349346
"82",0
"83",-0.0121267585247359
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0.0126098442948176
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",-0.00796344822484688
"101",0
