"vars","p.value","z","V2_better","site"
"Site1_Local","2.53017477241165e-07","-5.02401039845219",FALSE,1
"Site2_Local","0.710236066452768","0.554074490880739",FALSE,1
"Site3_Local","0.998005066241161","2.87896172676811",FALSE,1
"DAC","0.947809907185233","1.6239794913959",FALSE,1
"Meta","0.0712957102545892","-1.46620876853641",FALSE,1
"SHIR","0.85761788112195","1.06967807667102",FALSE,1
"fedavg","1.3014799617567e-05","-4.20568202299995",FALSE,1
"Qfedavg","2.14361418594635e-10","-6.2431946443328",FALSE,1
"fedavgM","9.34603237345864e-07","-4.76707402397328",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.93436152655189","1.50908545168732",FALSE,1
"Site1_Local","0.996361367378278","2.68388261440132",FALSE,2
"Site2_Local","0.000976928329667642","-3.09715805745905",TRUE,2
"Site3_Local","0.976139429525381","1.97984328453941",FALSE,2
"DAC","0.584586322459551","0.213640575592249",FALSE,2
"Meta","0.206678207717537","-0.818001351717413",FALSE,2
"SHIR","0.970113893243093","1.88247011728604",FALSE,2
"fedavg","0.0447518254077885","-1.69802178197316",TRUE,2
"Qfedavg","0.33407716509402","-0.428682455468683",FALSE,2
"fedavgM","0.0975600819235982","-1.29558017224652",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.996261290379358","2.67479843196523",FALSE,2
"Site1_Local","0.999999887156997","5.17683138856325",FALSE,3
"Site2_Local","0.99731964745152","2.78451978209514",FALSE,3
"Site3_Local","0.000707989526724542","-3.19137390093842",TRUE,3
"DAC","0.08219236135543","-1.39047487806017",FALSE,3
"Meta","0.0432314248150491","-1.71435880341247",TRUE,3
"SHIR","0.679778042527863","0.467078221703855",FALSE,3
"fedavg","0.414073738309043","-0.217078105243307",FALSE,3
"Qfedavg","0.998981451729866","3.08476994699139",FALSE,3
"fedavgM","0.677487649832384","0.460684885668848",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.999933705864131","3.82160066265321",FALSE,3
