"vars","p.value","z","V2_better","site"
"Site1_Local","0.106129733602812","-1.24737653248792",FALSE,1
"Site2_Local","0.878875760415699","1.16938517724229",FALSE,1
"Site3_Local","0.386125542453755","-0.28943164061408",FALSE,1
"Meta","0.235174925590459","-0.721909937413411",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.289816279308933","-0.55392151712106",FALSE,1
"Qfedavg","0.290553126401281","-0.551769548894712",FALSE,1
"fedavgM","0.334289639432941","-0.428098678500089",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.335260882267796","-0.425432024898297",FALSE,1
"Site1_Local","0.948527344841255","1.630739442021",FALSE,2
"Site2_Local","0.051811079393954","-1.627541421393",FALSE,2
"Site3_Local","0.922930877394369","1.42506557964982",FALSE,2
"Meta","0.204511141378911","-0.825615424110499",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.242243215744337","-0.699104972069659",FALSE,2
"Qfedavg","0.118859082072067","-1.18070945499509",FALSE,2
"fedavgM","0.089611259133725","-1.34315274857742",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.333062005950477","-0.431473644703993",FALSE,2
"Site1_Local","0.909789127428193","1.33945761106311",FALSE,3
"Site2_Local","0.979673662431895","2.04705509679974",FALSE,3
"Site3_Local","0.194535513626756","-0.861303284380804",FALSE,3
"Meta","0.231066660308425","-0.735338575247525",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.158001448373536","-1.00270566303047",FALSE,3
"Qfedavg","0.307303011597463","-0.503509613316247",FALSE,3
"fedavgM","0.222931713069693","-0.762329408386487",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.926262260410951","1.44850639362604",FALSE,3
