"","x"
"1",0.0612529504494587
"2",-1.61507826461028
"3",0.736694398539021
"4",0.610630303981387
"5",0.26209663346601
"6",0.115296136220226
"7",0.0397571947711691
"8",0
"9",-0.00470619589616683
"10",0
"11",0.0424837993591923
"12",0
"13",0
"14",0
"15",-0.0253482193949969
"16",0
"17",-0.0210738960309639
"18",0
"19",-0.00765833784328329
"20",0.0213619704036729
"21",0.0340922440302851
"22",0
"23",0.0173462944823926
"24",0.000921408397972546
"25",0
"26",-0.0323148748608941
"27",-0.00655609781673149
"28",0.00244313704038137
"29",0
"30",0.0199461251346078
"31",-0.0294638934870274
"32",0
"33",0
"34",0
"35",-0.000675013885082543
"36",0
"37",0
"38",0.0295232854639443
"39",0
"40",0
"41",0.0282349303414198
"42",0
"43",0
"44",0
"45",0.0166115349867341
"46",0
"47",0
"48",-0.00453706283723577
"49",0
"50",0.0528261698659149
"51",0.00033759751375236
"52",0.000633396485406464
"53",0
"54",0
"55",0
"56",0.0114480093359718
"57",0.00938242796797208
"58",0
"59",0.0335908753108383
"60",-0.0586504695316865
"61",0
"62",0
"63",0
"64",0.0196644633672296
"65",0.00517578482354751
"66",0
"67",0
"68",0.00940144802008583
"69",0.000240052857167347
"70",0
"71",0.000439054663253505
"72",-0.0059309389383452
"73",0
"74",0
"75",0
"76",0
"77",0.00955056299881063
"78",0
"79",-0.00301003899297954
"80",-0.0166053832492881
"81",0.0418566828077631
"82",0
"83",0
"84",0
"85",0
"86",-0.00208808059977536
"87",0.00629250192108754
"88",0
"89",-0.0186143469960421
"90",-0.00361945136321263
"91",0
"92",0
"93",0
"94",0.0139804648390919
"95",0
"96",0
"97",0.0021118513825218
"98",-0.0223221774531874
"99",0.032891955046003
"100",-0.000604070843710317
"101",0
