"","x"
"1",0.794978689981148
"2",-1.48205110862971
"3",0.61764149831831
"4",0.554767592739414
"5",0
"6",0
"7",0
"8",0
"9",-0.0119002205940193
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0.132890402003031
"21",0
"22",0
"23",0.107732082248117
"24",0
"25",0
"26",-0.206772447289472
"27",0
"28",0
"29",0
"30",0
"31",-0.185399042212179
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0.062824622725058
"57",0.0496928158747617
"58",0
"59",0
"60",-0.0165631290853329
"61",0
"62",0
"63",0
"64",0.0161624011351871
"65",0.0270281565105573
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",-0.0251326711264917
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0.051956295169738
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0.0079992412967737
"98",-0.140291999277883
"99",0
"100",0
"101",0
