"","x"
"1",2.58163509037174
"2",-2.14407315992764
"3",0.787602417494329
"4",0.600833735319452
"5",0.266336854139861
"6",0.121607175730469
"7",0.0100328377130333
"8",0.18278071084914
"9",0
"10",0
"11",0.0693925567069713
"12",-0.13906952982035
"13",-0.201066755133108
"14",0.00704732666254269
"15",-0.0124043213848346
"16",0.246464225335598
"17",-0.074258077842039
"18",0
"19",0
"20",0
"21",0
"22",0.0216359928835318
"23",0
"24",0
"25",0.0144336219253765
"26",0
"27",0
"28",0
"29",-0.0772567486256842
"30",0
"31",-0.0354840668777452
"32",-0.053187733593623
"33",0
"34",0
"35",0
"36",0.041194263278468
"37",-0.0622513637338454
"38",0.0438644406944142
"39",-0.328894678538272
"40",-0.224564165850545
"41",0.000803531155797616
"42",-0.0804366693358084
"43",-0.104693103478648
"44",0
"45",0
"46",0
"47",0.0335108712465123
"48",0
"49",-0.0996455892271227
"50",0
"51",0
"52",0
"53",0.0195792569281422
"54",0
"55",0
"56",-0.0718580786703049
"57",-0.101194991730562
"58",0
"59",-0.380423459946186
"60",0
"61",0.092082766386647
"62",-0.161467466891145
"63",0
"64",0.255074050168478
"65",0
"66",0
"67",0
"68",0.00576138070340539
"69",0.0238661056002885
"70",0
"71",-0.0208489348631189
"72",0
"73",0
"74",-0.00118369620883155
"75",0.0729577222845317
"76",-0.290975722667926
"77",0
"78",0
"79",0.0812620878978463
"80",-0.257432063652251
"81",0
"82",0
"83",0
"84",0
"85",-0.00161575002210491
"86",0
"87",-0.0612722791922105
"88",-0.224319784337259
"89",0
"90",-0.236710093781962
"91",0.161014017112834
"92",-0.127406423553203
"93",0.173870695952843
"94",-0.132610369598918
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0.233504524582331
"101",0.037801015532644
