"Central","Site1_Local","Site2_Local","Site3_Local","GLORE","fedavg","Qfedavg","fedavgM","fedprox_mu0","Site_index"
0.879158891265759,0.883118656410723,0.878066542260252,0.879113376723863,0.879158891265759,0.879659551226617,0.879887123936098,0.879659551226617,0.878840289472486,1
0.86996495380274,0.869532565654727,0.872775476764826,0.869270857038824,0.86996495380274,0.870989030995403,0.870932137818033,0.870989030995403,0.870090118792954,2
0.882032744339678,0.879479595877887,0.880358732806975,0.883203990663734,0.882032744339678,0.882527083315779,0.882336088711376,0.882524274571596,0.88217599029298,3
