"vars","p.value","z","V2_better","site"
"Site1_Local","0.177568103891181","-0.924672654551907",FALSE,1
"Site2_Local","0.624573598470107","0.317515074418915",FALSE,1
"Site3_Local","0.508422163034807","0.0211128003980584",FALSE,1
"Meta","0.320938646392352","-0.465075636154553",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.249295380053565","-0.676708755680263",FALSE,1
"Qfedavg","0.288649098282347","-0.557335541833503",FALSE,1
"fedavgM","0.249295380053565","-0.676708755680263",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.712155172273232","0.559691830793402",FALSE,1
"Site1_Local","0.553843247218354","0.135377382607714",FALSE,2
"Site2_Local","0.152993633241616","-1.02367826129967",FALSE,2
"Site3_Local","0.662615144886205","0.419610919299361",FALSE,2
"Meta","0.149279715456184","-1.03952759542565",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.0110497258934546","-2.28865420500621",TRUE,2
"Qfedavg","0.122005289910808","-1.16502078426211",FALSE,2
"fedavgM","0.0124566086273575","-2.24274570889499",TRUE,2
"coef_fedprox_lr0.01_drop0_mu0","0.345886468865967","-0.396450201841277",FALSE,2
"Site1_Local","0.878795748653177","1.16898790937864",FALSE,3
"Site2_Local","0.842388045726234","1.00432101275367",FALSE,3
"Site3_Local","0.141189457584345","-1.0749906484255",FALSE,3
"Meta","0.235578315247445","-0.720598413089404",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.05822692532697","-1.56983350467556",FALSE,3
"Qfedavg","0.296516956017309","-0.534444682249561",FALSE,3
"fedavgM","0.0535937787230427","-1.61096405378387",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.224023850450155","-0.758673820968253",FALSE,3
