"vars","p.value","z","V2_better","site"
"Site1_Local","2.66575073513679e-05","-4.04059828751651",FALSE,1
"Site2_Local","0.784938767407092","0.788982105838614",FALSE,1
"Site3_Local","0.952169745457809","1.66626568068262",FALSE,1
"DAC","0.608258723982719","0.274783530421135",FALSE,1
"Meta","0.212889061989649","-0.7964369237788",FALSE,1
"SHIR","0.970050077124333","1.88153009231445",FALSE,1
"fedavg","2.68155117381284e-05","-4.03921222530395",FALSE,1
"Qfedavg","2.97583276596955e-08","-5.42024727343889",FALSE,1
"fedavgM","3.07667036761897e-05","-4.00685194689857",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.815160629254314","0.89707529304854",FALSE,1
"Site1_Local","0.827310583127436","0.943590724932542",FALSE,2
"Site2_Local","4.11491316109831e-07","-4.92983697827368",FALSE,2
"Site3_Local","0.288486465815031","-0.557811759761279",FALSE,2
"DAC","0.49784636029812","-0.00539840039067121",FALSE,2
"Meta","7.55294047480156e-05","-3.78932232297238",FALSE,2
"SHIR","0.835817321175615","0.977411730994336",FALSE,2
"fedavg","0.00589907208328723","-2.51812500074716",TRUE,2
"Qfedavg","0.133067231941881","-1.11200857399173",FALSE,2
"fedavgM","0.00756734112655688","-2.42914011140752",TRUE,2
"coef_fedprox_lr0.01_drop0_mu0","0.99246425608669","2.43065668689999",FALSE,2
"Site1_Local","0.998295754021499","2.92827430067067",FALSE,3
"Site2_Local","0.950834085879197","1.65299526005237",FALSE,3
"Site3_Local","1.53778469963979e-09","-5.92751303672195",FALSE,3
"DAC","0.598199487336796","0.248689430436969",FALSE,3
"Meta","2.86274267661122e-07","-5.00025394420711",FALSE,3
"SHIR","0.99174012379519","2.39722552624157",FALSE,3
"fedavg","0.211888591492596","-0.799885425074535",FALSE,3
"Qfedavg","0.99956664955498","3.33056447639255",FALSE,3
"fedavgM","0.281569615495025","-0.578184990800601",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.99999684269518","4.51557196791305",FALSE,3
