"","x"
"1",0.47888694749419
"2",-1.40528561426406
"3",0.653528776373271
"4",0.428274533351897
"5",0.26921112242455
"6",0
"7",-0.0485702388425715
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",-0.0640322499277424
"32",-0.0838976046673803
"33",0
"34",0
"35",0
"36",0
"37",0.0725065149741185
"38",0
"39",0.122289526383751
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0.0358748267101098
"49",-0.00187955529610318
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0.0234205042995907
"60",0
"61",-0.0220999913483652
"62",0
"63",0
"64",0
"65",0
"66",-0.0528234497084492
"67",0
"68",0.0924156337445401
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0.0388673895237444
"76",0.106664733032487
"77",0.0257804445286388
"78",0
"79",0
"80",-0.038732914743955
"81",0
"82",-0.00292880662866119
"83",0
"84",0
"85",0
"86",0.10231428827867
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",-0.00184547672694533
"96",0
"97",0
"98",0
"99",-0.144800927563399
"100",-0.097555529501463
"101",0
