"Central","Local1","Local2","Local3","Meta","GLORE","FedAvg","q-FedAvg","FedAvgM","FedProx (mu=0)","Site_index","seed"
0.890220645176204,0.88454559114183,0.894635860331257,0.890706087680163,0.892324229360025,0.890220645176204,0.89107594863556,0.891122181254984,0.891064390480704,0.890209087021348,2,"19"
0.892333231600355,0.887997695320188,0.889626373751751,0.894771970757949,0.893899158848915,0.892333231600355,0.893368626119895,0.893588255260403,0.893342955181394,0.892518632822862,3,"19"
0.876205714285714,0.881142857142857,0.873645714285714,0.87168,0.876251428571429,0.876205714285714,0.876342857142857,0.877348571428571,0.876342857142857,0.876297142857143,1,"2"
0.874456085624838,0.867324449869461,0.877609376236169,0.873438895105053,0.87580103753433,0.874456085624838,0.874942076650957,0.874817753365205,0.874953378767843,0.874433481391065,2,"2"
0.897180767528216,0.886926193570943,0.894916697446366,0.898322670869623,0.897741850898438,0.897180767528216,0.897423245768614,0.896938289287819,0.897434523826307,0.89717512849937,3,"2"
0.881873167155425,0.890991568914956,0.875824780058651,0.880452712609971,0.8814607771261,0.881873167155425,0.882697947214076,0.884118401759531,0.882606304985337,0.881735703812317,1,"20"
0.906329487645349,0.895598655523256,0.910985192587209,0.909156976744186,0.910088117732558,0.906329487645349,0.908237191133721,0.90906613372093,0.908237191133721,0.906147801598837,2,"20"
0.880703525238883,0.871387849584545,0.880162178469624,0.882443165638014,0.881907457897601,0.880703525238883,0.881532462479312,0.881143369488907,0.881498628306233,0.880689427666767,3,"20"
0.874740292718962,0.878433907382612,0.868645828523939,0.875248164735214,0.875663696384875,0.874740292718962,0.87497114363544,0.875940717484648,0.874924973452145,0.874694122535666,1,"21"
0.897195944800461,0.890279049265927,0.90119689417828,0.895794482306536,0.898213135320245,0.897195944800461,0.897953186631856,0.897998395099402,0.897659331592807,0.897116829982256,2,"21"
0.891046380090498,0.888829185520362,0.886046380090498,0.892432126696833,0.892016402714932,0.891046380090498,0.891532805429864,0.891490384615385,0.891323529411765,0.890989819004525,3,"21"
0.873001453488372,0.878452034883721,0.867959665697674,0.872093023255814,0.873364825581395,0.873001453488372,0.872956031976744,0.873183139534884,0.873001453488372,0.872819767441861,1,"22"
0.890350877192982,0.88327893376853,0.895167505326624,0.890010879912961,0.891824198739743,0.890350877192982,0.891370869033048,0.891302869577043,0.892130196291763,0.890192211795639,2,"22"
0.904140320533699,0.902155235346309,0.903233414571143,0.908059951257314,0.907765136625524,0.904140320533699,0.905718280753378,0.905836206606094,0.906319141050551,0.903710733498804,3,"22"
0.878157571344044,0.885348868963634,0.877884484092668,0.873788175322015,0.878612716763006,0.878157571344044,0.878021027718356,0.878931318556279,0.877474853215602,0.878294114969733,1,"23"
0.910387990709276,0.905673977963135,0.912550486847676,0.906040114875456,0.910262131145665,0.910387990709276,0.910410874266296,0.910273572924175,0.909781576448243,0.910456641380336,2,"23"
0.889087595495268,0.881078360850565,0.884780179632036,0.890611539325427,0.889684663040666,0.889087595495268,0.889502699598259,0.889007986489214,0.88966760396794,0.888874357086197,3,"23"
0.873380769932494,0.878945447910965,0.875935048348841,0.874019339536581,0.875478927203065,0.873380769932494,0.873928115307426,0.874977193942711,0.873928115307426,0.87383689107827,1,"24"
0.903555645743146,0.901368596681097,0.90562996031746,0.903848755411255,0.904773178210678,0.903555645743146,0.904198232323232,0.904141865079365,0.904198232323232,0.903623286435786,2,"24"
0.885637150254361,0.881523664607558,0.884845112645349,0.886937341024709,0.886576807776163,0.885637150254361,0.885952261991279,0.88623046875,0.885949423146802,0.885410042696221,3,"24"
0.933122171945701,0.934298642533937,0.929366515837104,0.930407239819005,0.931402714932127,0.933122171945701,0.932714932126697,0.933303167420815,0.932714932126697,0.93289592760181,1,"25"
0.910421276070037,0.906423028111277,0.912072238008064,0.909758645088107,0.91110636911915,0.910421276070037,0.910589741573917,0.910690820876245,0.910600972607509,0.910365120902077,2,"25"
0.895867153679654,0.893899936868687,0.895714962121212,0.898051384379509,0.897744182900433,0.895867153679654,0.89645055465368,0.89650974025974,0.896436462842713,0.895726235569986,3,"25"
0.879083068948568,0.893069395415345,0.883506859108986,0.874972072031815,0.882076947137942,0.879083068948568,0.87988739443228,0.882791903123464,0.879842709683185,0.879440546941329,1,"26"
0.895893274590901,0.888149613378889,0.897927531019601,0.895454954144938,0.896781154468621,0.895893274590901,0.896612569681712,0.89694973925553,0.896612569681712,0.895780884732962,2,"26"
0.895802469135802,0.883801907968575,0.895218855218855,0.898156565656566,0.897177328843995,0.895802469135802,0.896705948372615,0.896150392817059,0.896705948372615,0.895645342312009,3,"26"
0.873271783565293,0.877543521197924,0.869826833861559,0.868356988654632,0.871847871021083,0.873271783565293,0.873042120251711,0.873133985577144,0.873042120251711,0.873914840843324,1,"27"
0.886651251267214,0.880477497693385,0.890011504596143,0.884589536512854,0.888314291897803,0.886651251267214,0.88714105090499,0.887551115718012,0.88712966021574,0.886605688510212,2,"27"
0.887764807119646,0.878853927241024,0.885174764207022,0.889194284355575,0.888401702917832,0.887764807119646,0.888087500990727,0.887979936367033,0.888084670342735,0.887824250727477,3,"27"
0.897395422257301,0.900738195830818,0.891824132968104,0.897302567435814,0.897116857792841,0.897395422257301,0.897116857792841,0.89795255118622,0.897116857792841,0.897256140025071,1,"28"
0.897994768962511,0.894009216589862,0.901312288409063,0.895390572809928,0.898481640417124,0.897994768962511,0.898028736738414,0.898243865985802,0.898017414146446,0.898017414146446,2,"28"
0.892715901904294,0.891439814489495,0.889348605157754,0.894798678940341,0.894121284519711,0.892715901904294,0.893204975054459,0.893297730307076,0.893213407350151,0.892679361956293,3,"28"
0.899001761597181,0.901215050363612,0.895975427977777,0.896427119562763,0.89873074664619,0.899001761597181,0.899227607389674,0.899227607389674,0.899227607389674,0.899001761597181,1,"29"
0.872161755896879,0.872692955390545,0.876377445495541,0.870217791792403,0.874275251754654,0.872161755896879,0.873009414663366,0.873845771312967,0.873009414663366,0.872037432611128,2,"29"
0.884447266313933,0.884571428571429,0.881444797178131,0.887477954144621,0.886907936507937,0.884447266313933,0.885542151675485,0.885443386243386,0.885542151675485,0.884334391534392,3,"29"
0.877635386523357,0.88420375729181,0.870056497175141,0.877910982499655,0.879059299067567,0.877635386523357,0.878599972440402,0.879197097055716,0.878691837765835,0.877819117174223,1,"3"
0.866079562708776,0.856890598463632,0.869701161835993,0.860624669613434,0.864516201594853,0.866079562708776,0.864988584089708,0.865382236168753,0.86597833788845,0.865967090686192,2,"3"
0.881405651340996,0.878241310892173,0.875430464331326,0.884815156905674,0.883928571428571,0.881405651340996,0.882702745849298,0.882181057288816,0.88242337164751,0.881485472541507,3,"3"
0.885666246321984,0.893465975433189,0.885899771145673,0.885059081780393,0.888748773994676,0.885666246321984,0.886693755546215,0.88949605343048,0.886647050581477,0.885245901639344,1,"30"
0.889299397920088,0.885707443897099,0.894214103265827,0.888752052545156,0.891830870279146,0.889299397920088,0.890428297755884,0.891842273307791,0.890382685641306,0.8889687100894,2,"30"
0.888233380814051,0.881803856032481,0.885541560582779,0.890726118507386,0.889573682970872,0.888233380814051,0.889108222389215,0.888895119954239,0.889119438306845,0.887832411758768,3,"30"
0.905761024182077,0.920074679943101,0.901582503556188,0.896070412517781,0.906383357041252,0.905761024182077,0.907139046941678,0.910028449502134,0.906427809388336,0.906205547652916,1,"31"
0.901502051334215,0.890346861967246,0.904124142451881,0.900756111619706,0.903728568360854,0.901502051334215,0.9037737768284,0.90358164084133,0.902801794776162,0.901524655567988,2,"31"
0.893451501167763,0.873466958513387,0.891474202028636,0.8960296058941,0.89461362277307,0.893451501167763,0.894060768805497,0.892749150974264,0.894046665387957,0.8931835362345,3,"31"
0.861932129173508,0.866630176975005,0.860335705163291,0.860883050538223,0.862616310892173,0.861932129173508,0.86170406860062,0.862707535121328,0.86170406860062,0.861886517058931,1,"32"
0.880768418361108,0.874231526053073,0.882902913808629,0.875521117052617,0.879412124378828,0.880768418361108,0.880790652688686,0.88033484897333,0.880790652688686,0.880879589998999,2,"32"
0.884557789561055,0.88130613735093,0.88258968427598,0.887367331163664,0.886634283253135,0.884557789561055,0.885290837471584,0.885285132818583,0.885290837471584,0.884620540744058,3,"32"
0.895817387780829,0.900904957003287,0.893791364639143,0.894961955787673,0.897618297240106,0.895817387780829,0.896807887983432,0.898428706496781,0.896807887983432,0.895997478726757,1,"33"
0.88065932320677,0.878447209901192,0.88700071468276,0.880931583305918,0.883767626005377,0.88065932320677,0.881612233553788,0.88191852616533,0.881612233553788,0.880613946523579,2,"33"
0.884052647517357,0.876664161778396,0.877073542771902,0.885000392557117,0.883996567929205,0.884052647517357,0.884276965869963,0.884066667414395,0.884276965869963,0.884063863434987,3,"33"
0.896515837104072,0.904977375565611,0.895972850678733,0.895113122171946,0.898733031674208,0.896515837104072,0.896877828054299,0.898552036199095,0.896877828054299,0.896696832579186,1,"34"
0.87864,0.868217142857143,0.880822857142857,0.878011428571429,0.879817142857143,0.87864,0.878914285714286,0.879348571428571,0.878937142857143,0.878651428571429,2,"34"
0.891420099343573,0.882507657384734,0.889850928798189,0.892877585152631,0.892422469852101,0.891420099343573,0.892402925023244,0.89197014666998,0.892397340786428,0.8913949702779,3,"34"
0.879158891265759,0.883118656410723,0.878066542260252,0.879113376723863,0.880069182103682,0.879158891265759,0.879659551226617,0.879887123936098,0.879659551226617,0.878840289472486,1,"35"
0.86996495380274,0.869532565654727,0.872775476764826,0.869270857038824,0.871455555049838,0.86996495380274,0.871011788266351,0.870932137818033,0.870989030995403,0.870090118792954,2,"35"
0.882032744339678,0.879479595877887,0.880358732806975,0.883203990663734,0.882777061548011,0.882032744339678,0.882515848339049,0.882336088711376,0.882527083315779,0.88217599029298,3,"35"
0.852370447075773,0.85885372112917,0.843140786096979,0.851469992346135,0.851695106028544,0.852370447075773,0.852955742650038,0.854216379271532,0.853180856332448,0.852685606231147,1,"36"
0.90025981037217,0.893736433062276,0.905073612938782,0.904286308780691,0.904691208061995,0.90025981037217,0.902183081958363,0.90227305957643,0.902183081958363,0.900349787990237,2,"36"
0.881887227477707,0.876620441008601,0.881220402581403,0.883153064568994,0.883065473163123,0.881887227477707,0.882644469309102,0.882915720114377,0.882474937555804,0.88185897218549,3,"36"
0.903918579626973,0.909881635581062,0.900780129124821,0.902708034433286,0.904904949784792,0.903918579626973,0.904725609756098,0.90575681492109,0.903649569583931,0.90400824964132,1,"37"
0.877523826731108,0.868331902976648,0.877749672523601,0.876112290528027,0.877151181173495,0.877523826731108,0.877478657572609,0.876846289353629,0.877964226026469,0.87745607299336,2,"37"
0.890037242639309,0.887499121635865,0.889480711123603,0.892105965849202,0.891881104630736,0.890037242639309,0.890947930574099,0.89128803316703,0.890590963389783,0.889938865856229,3,"37"
0.878737770428552,0.882504248771301,0.876900463919893,0.880529144274494,0.881034403564375,0.878737770428552,0.879288962381149,0.880712874925359,0.879243029718433,0.878599972440402,1,"38"
0.890227470872632,0.885958853700789,0.893250602928022,0.888891405020437,0.891189891189891,0.890227470872632,0.890306729016406,0.890601116407568,0.890318051608374,0.889955728665406,2,"38"
0.880978438695265,0.877807990432242,0.876713565231127,0.881505906511266,0.881006645530345,0.880978438695265,0.881079983301554,0.880772528799179,0.881082803985062,0.880964335277724,3,"38"
0.883463571073671,0.887031934595058,0.879127331857807,0.882876372013189,0.883192556122679,0.883463571073671,0.883644247707665,0.883824924341659,0.883644247707665,0.883328063598175,1,"39"
0.897341417389654,0.891780837213457,0.902410701325383,0.892205138512042,0.897408412331536,0.897341417389654,0.897721055393651,0.897966703513885,0.894907267834612,0.897419578155183,2,"39"
0.875347340986378,0.872548825612917,0.871036496597966,0.87832111691858,0.877622901466818,0.875347340986378,0.876141667067128,0.87645544000294,0.877475908740131,0.875197521476485,3,"39"
0.88258539244186,0.883720930232558,0.879950944767442,0.879950944767442,0.881994912790698,0.88258539244186,0.8828125,0.883175872093023,0.88258539244186,0.88258539244186,1,"4"
0.895979888167388,0.893409541847042,0.899598665223665,0.895607864357864,0.898189484126984,0.895979888167388,0.896938131313131,0.89709595959596,0.898031655844156,0.896047528860029,2,"4"
0.901360337962121,0.898911671878745,0.900462301226354,0.904764792339833,0.904065998481134,0.901360337962121,0.902627984672736,0.902489380932168,0.903693500928356,0.901472953501333,3,"4"
0.879102132435466,0.88682379349046,0.872682379349046,0.87645342312009,0.878608305274972,0.879102132435466,0.879147025813692,0.880179573512907,0.878967452300786,0.879057239057239,1,"40"
0.902927969208211,0.894210502199413,0.905654325513196,0.89983504398827,0.902870692815249,0.902927969208211,0.902927969208211,0.90306543255132,0.903191440615836,0.902847782258065,2,"40"
0.882999687929819,0.877330412972873,0.879974340896219,0.885085934881356,0.884201736034859,0.882999687929819,0.883459124585351,0.883034362394387,0.883294420878651,0.882913001768398,3,"40"
0.874864718614719,0.89091810966811,0.873286435786436,0.875811688311688,0.879148629148629,0.874864718614719,0.875541125541126,0.877389971139971,0.875541125541126,0.874954906204906,1,"41"
0.896826690258894,0.887397560067052,0.899620506612032,0.896454181411809,0.897851089588378,0.896826690258894,0.89753678524865,0.897944216800149,0.898235239336934,0.896698640342708,2,"41"
0.901594576369828,0.893091474794278,0.901854789744795,0.904806672654372,0.904249871991808,0.901594576369828,0.902685793748723,0.903018754948951,0.903547575678723,0.901446282726029,3,"41"
0.849206349206349,0.853354978354978,0.842893217893218,0.846139971139971,0.847582972582973,0.849206349206349,0.848890692640693,0.849296536796537,0.848890692640693,0.849116161616162,1,"42"
0.90545635706926,0.901833127639579,0.909713651649136,0.904697743407421,0.90757368176723,0.90545635706926,0.90646406775439,0.906826390697358,0.90646406775439,0.905241227821873,2,"42"
0.900228190773156,0.895981858124867,0.896390050315357,0.901041740486146,0.900559846927929,0.900228190773156,0.90055134292396,0.900429452200411,0.900559846927929,0.900111969385586,3,"42"
0.898392369352022,0.902153956383503,0.896869822220232,0.899914916483812,0.900497066857731,0.898392369352022,0.899108862119923,0.900407505261744,0.899108862119923,0.898347588554028,1,"43"
0.904091428571429,0.902651428571429,0.90928,0.906411428571429,0.907565714285714,0.904091428571429,0.905668571428571,0.906228571428571,0.905668571428571,0.903965714285714,2,"43"
0.882345828975042,0.882303651966573,0.881803151466073,0.884508103609227,0.884429373193418,0.882345828975042,0.883040343714501,0.883602703827423,0.883040343714501,0.882272722160363,3,"43"
0.891154285714286,0.90752,0.884297142857143,0.894582857142857,0.897508571428571,0.891154285714286,0.893485714285714,0.89856,0.893485714285714,0.890148571428571,1,"44"
0.885844851650083,0.863378506145604,0.888591238575481,0.884775561658638,0.885889874386565,0.885844851650083,0.886407635856107,0.885698527756517,0.886407635856107,0.885901130070686,2,"44"
0.894515261372939,0.880062522996882,0.892093636174346,0.895359550016971,0.895102840631961,0.894515261372939,0.894917439409454,0.894632206759443,0.894917439409454,0.894518113699439,3,"44"
0.882057142857143,0.886308571428571,0.879862857142857,0.882011428571429,0.88416,0.882057142857143,0.882422857142857,0.883748571428571,0.882422857142857,0.88192,1,"45"
0.875310719978598,0.871275540346223,0.877138812408735,0.872724638004258,0.875288426168474,0.875310719978598,0.875310719978598,0.87587921213675,0.875310719978598,0.87532186688366,2,"45"
0.895035484923125,0.890921820697102,0.890888079090326,0.896084286533725,0.895738435064278,0.895035484923125,0.895423513401042,0.895502243816851,0.895423513401042,0.894779611071746,3,"45"
0.896015332501337,0.905464432162596,0.899402745587449,0.89320734533785,0.898466749866286,0.896015332501337,0.896594758423962,0.899269031912997,0.896594758423962,0.895926190051703,1,"46"
0.893305535190616,0.889823130498534,0.894783266129032,0.893099340175953,0.894382331378299,0.893305535190616,0.894118859970675,0.894267778592375,0.894118859970675,0.893454453812317,2,"46"
0.898593006993007,0.887197202797203,0.899401398601399,0.901051748251748,0.90052027972028,0.898593006993007,0.899767832167832,0.898685314685315,0.899767832167832,0.898794405594406,3,"46"
0.900633484162896,0.909547511312217,0.904886877828054,0.899683257918552,0.904932126696833,0.900633484162896,0.901809954751131,0.905294117647059,0.901900452488688,0.900045248868778,1,"47"
0.888744343891403,0.886877828054299,0.893122171945701,0.88722850678733,0.890712669683258,0.888744343891403,0.889615384615385,0.890463800904977,0.889536199095023,0.889061085972851,2,"47"
0.891624579124579,0.884464085297419,0.886358024691358,0.893804713804714,0.892612233445567,0.891624579124579,0.892216610549944,0.891947250280584,0.892199775533109,0.891778900112233,3,"47"
0.885597041847042,0.89781746031746,0.880636724386724,0.877209595959596,0.882665945165945,0.885597041847042,0.885055916305916,0.887085137085137,0.882169913419913,0.886093073593074,1,"48"
0.903064060532495,0.886251999410103,0.906637474333814,0.902167871039466,0.905185420471691,0.903064060532495,0.903903529171535,0.904073691733503,0.905060634592914,0.903064060532495,2,"48"
0.910027938964109,0.892121212121212,0.908810086682427,0.912807507701125,0.911581058815101,0.910027938964109,0.910752919263558,0.910010745755427,0.911420588867397,0.910039401103231,3,"48"
0.891835372636262,0.898420467185762,0.892903225806452,0.884493882091212,0.89139043381535,0.891835372636262,0.892191323692992,0.894060066740823,0.892191323692992,0.891790878754171,1,"49"
0.895983186477252,0.897005934184499,0.900613648624348,0.896421506923215,0.898905322783672,0.895983186477252,0.897320625786729,0.898545675238266,0.897320625786729,0.896309117065276,2,"49"
0.884853898320513,0.874863456374312,0.883949296800328,0.887709935824496,0.88705281962587,0.884853898320513,0.885809703700332,0.884939238086569,0.885804014382595,0.884836830367302,3,"49"
0.885225168255115,0.898640408329193,0.886715750485568,0.889290392519987,0.891594019603415,0.885225168255115,0.887438457021546,0.889787253263472,0.887438457021546,0.885315506572113,1,"5"
0.909211472756698,0.899017712641611,0.912673080381226,0.909391296529401,0.911099622370077,0.909211472756698,0.910088113648624,0.910998471497932,0.910088113648624,0.909267667685668,2,"5"
0.895563259406477,0.884366954243642,0.893095894123492,0.896181512263427,0.895676182302724,0.895563259406477,0.895975427977777,0.895876620443561,0.895975427977777,0.895588667058133,3,"5"
0.884555166697366,0.890173144225456,0.879904218088046,0.88538404862774,0.886949714496224,0.884555166697366,0.885522195616136,0.886673420519433,0.885015656658685,0.88464726468963,1,"50"
0.881309453370352,0.877258659141596,0.887305994265168,0.877224523235174,0.882413181011333,0.881309453370352,0.881741841518365,0.882310773292067,0.882049064676164,0.881127395202767,2,"50"
0.88320985785604,0.880420797699236,0.875117378788006,0.885542016700724,0.883919035966262,0.88320985785604,0.883711608376711,0.883436906974332,0.883069704079316,0.883033264097368,3,"50"
0.886768845792931,0.898565619554046,0.887439117029358,0.881764153894276,0.887930649269404,0.886768845792931,0.887260378032977,0.890254256222351,0.887215693283882,0.887081639036597,1,"6"
0.867960839160839,0.859837762237762,0.868195804195804,0.865745454545454,0.867323076923077,0.867960839160839,0.868128671328671,0.868408391608392,0.868151048951049,0.867793006993007,2,"6"
0.883080375897663,0.868579613219011,0.882025877503376,0.884521147767931,0.883898035080398,0.883080375897663,0.883624542181346,0.882445985152437,0.88360198606596,0.883210073561131,3,"6"
0.894079279775849,0.901887832437646,0.889715676817785,0.892701299894355,0.89444674107758,0.894079279775849,0.894538606403013,0.895962518947223,0.895916586284507,0.894217077763998,1,"7"
0.892026485333691,0.885338156969149,0.892975580343684,0.891736173918869,0.892942082872743,0.892026485333691,0.892294465101218,0.892562444868746,0.8923614600431,0.891792003037104,2,"7"
0.879138974476501,0.871494090918093,0.87831563579571,0.880448960075147,0.880066998831482,0.879138974476501,0.879470007554345,0.879189902642323,0.879158779874321,0.878983360636489,3,"7"
0.915223798121201,0.916973659974213,0.907579664763308,0.91227666236876,0.914625161171486,0.915223798121201,0.915039602136673,0.916144778043839,0.915039602136673,0.914901455148278,1,"8"
0.893680197050984,0.882534219612871,0.897909145100156,0.895311041378457,0.896390772795267,0.893680197050984,0.894759928467794,0.89478242287231,0.894759928467794,0.89348899461259,2,"8"
0.881666785383574,0.875033834318684,0.879048365268182,0.882817864520265,0.882376237623762,0.881666785383574,0.88219103924781,0.881843436142175,0.88219103924781,0.881723769499252,3,"8"
0.902673253612817,0.907613463225449,0.898471766932915,0.903365806362251,0.90401218892839,0.902673253612817,0.903042615079182,0.903319636178956,0.903088785262477,0.902765593979408,1,"9"
0.895826557049765,0.89003914355253,0.900828856312879,0.892573940936978,0.89713881941251,0.895826557049765,0.896174250496304,0.896824773718862,0.896925716977535,0.895882636637917,2,"9"
0.873338635865869,0.87015711634448,0.868595174695393,0.874675796244424,0.874139779368538,0.873338635865869,0.873687335016311,0.87364122603774,0.873765143917649,0.873229127041763,3,"9"
