"","x"
"1",0.597486793942081
"2",-1.81272651252501
"3",0.862758599974237
"4",0.698548182797499
"5",0.303243758887761
"6",0.0502088132606977
"7",0
"8",0
"9",0
"10",0.00760649465979974
"11",0
"12",0.0718641328408528
"13",0
"14",0
"15",0.00193114416962345
"16",0
"17",0
"18",0
"19",0
"20",-0.0148849363981861
"21",0
"22",-0.141266513466293
"23",0
"24",0
"25",-0.0135246638536531
"26",0
"27",0.025336364926059
"28",-0.0392977216317784
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",-0.0108783740988789
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0.0110885475949399
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0.0513526759959094
"58",0
"59",0
"60",0
"61",0.00195113541504019
"62",-0.0367698735369404
"63",-0.0366964916262276
"64",0
"65",0.0259865914450613
"66",0
"67",-0.0393848940751654
"68",0.00887579583040343
"69",0
"70",0
"71",0
"72",0
"73",-0.0533642954270452
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.00986334026731253
"87",0
"88",0
"89",0
"90",0
"91",0.0215958217654232
"92",0
"93",0.0543629197993435
"94",-0.0222043250389785
"95",0
"96",0
"97",0
"98",0
"99",-0.0106971618130693
"100",0.011302211791184
"101",0
