"vars","p.value","z","V2_better","site"
"Site1_Local","5.81140763558953e-05","-3.85394829101194",FALSE,1
"Site2_Local","0.986225995511603","2.20366362682727",FALSE,1
"Site3_Local","0.891349430064019","1.23373641505252",FALSE,1
"DAC","0.858416274597943","1.07323107620069",FALSE,1
"Meta","0.330830282236973","-0.437621663575301",FALSE,1
"SHIR","0.916531435827614","1.38211260625749",FALSE,1
"fedavg","0.00188049150009919","-2.89754289770009",TRUE,1
"Qfedavg","1.50841644641629e-09","-5.93067965565508",FALSE,1
"fedavgM","0.00266567252406213","-2.78630033626437",TRUE,1
"coef_fedprox_lr0.01_drop0_mu0","0.837969042900404","0.986145101699173",FALSE,1
"Site1_Local","0.999706315473478","3.43738086158503",FALSE,2
"Site2_Local","0.00496433091732135","-2.57830396181347",TRUE,2
"Site3_Local","0.585263359543754","0.215377153486517",FALSE,2
"DAC","0.492514329260573","-0.0187648951250397",FALSE,2
"Meta","0.0820171040824644","-1.3916308624559",FALSE,2
"SHIR","0.98986041327005","2.32114214452784",FALSE,2
"fedavg","0.0598612690698275","-1.55593925323228",FALSE,2
"Qfedavg","0.822321468276349","0.924248280900587",FALSE,2
"fedavgM","0.0583214302738104","-1.56902179539431",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.934044708634969","1.50661027265149",FALSE,2
"Site1_Local","0.99930787266348","3.19791418388483",FALSE,3
"Site2_Local","0.816633389891786","0.902609429499251",FALSE,3
"Site3_Local","0.00669457857704319","-2.47324699222857",TRUE,3
"DAC","0.108068273491319","-1.23686677415572",FALSE,3
"Meta","0.02625626610081","-1.93890807762769",TRUE,3
"SHIR","0.958294428669203","1.73122780135547",FALSE,3
"fedavg","0.147416875922277","-1.0475765378391",FALSE,3
"Qfedavg","0.998201268566653","2.91145798418614",FALSE,3
"fedavgM","0.146177103191523","-1.05297116815304",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.993627996403224","2.4908439699132",FALSE,3
