"vars","p.value","z","V2_better","site"
"Site1_Local","0.0395037609326567","-1.75647391350338",TRUE,1
"Site2_Local","0.521492716529511","0.0539003385434517",FALSE,1
"Site3_Local","0.649447036145687","0.383828008084334",FALSE,1
"DAC","0.337086358361488","-0.42042813723544",FALSE,1
"Meta","0.263312666795333","-0.633165866002679",FALSE,1
"SHIR","0.434014506779065","-0.166162571481202",FALSE,1
"fedavg","0.0242120228534141","-1.97362810384138",TRUE,1
"Qfedavg","2.78533843352237e-05","-4.03029553257155",FALSE,1
"fedavgM","0.0498885189163926","-1.64593550637286",TRUE,1
"coef_fedprox_lr0.01_drop0_mu0","0.617523913316226","0.298984105216705",FALSE,1
"Site1_Local","0.999935438561808","3.8281255752662",FALSE,2
"Site2_Local","3.33138648196946e-06","-4.50418632701226",FALSE,2
"Site3_Local","0.762647428165897","0.714844485088902",FALSE,2
"DAC","0.0848056791482146","-1.37345365860728",FALSE,2
"Meta","0.000357493274615069","-3.38376698484489",TRUE,2
"SHIR","0.999355265016783","3.2183130547129",FALSE,2
"fedavg","0.046650711320584","-1.67823402100232",TRUE,2
"Qfedavg","0.0906928064739439","-1.33650088034886",FALSE,2
"fedavgM","0.0256164539776159","-1.9495237618154",TRUE,2
"coef_fedprox_lr0.01_drop0_mu0","0.856936069634873","1.06665454359204",FALSE,2
"Site1_Local","0.999998327153321","4.64836940830534",FALSE,3
"Site2_Local","0.954908940777567","1.69443781742063",FALSE,3
"Site3_Local","0.119369210915785","-1.17814596057735",FALSE,3
"DAC","0.224867911824108","-0.755855522010047",FALSE,3
"Meta","0.469422740935428","-0.0767210205174053",FALSE,3
"SHIR","0.988140527534178","2.26165147613208",FALSE,3
"fedavg","0.461780497002685","-0.0959491053765091",FALSE,3
"Qfedavg","0.992004291279704","2.40911136592485",FALSE,3
"fedavgM","0.400464788026594","-0.252144239661651",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.998280086888894","2.92542812913405",FALSE,3
