"","x"
"1",0.462456353821767
"2",-1.61864546890697
"3",0.767545283505482
"4",0.592683350479217
"5",0.25699712624943
"6",0.0191441181347352
"7",0.0676480482509347
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0.0513834275001222
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",-0.0237624213117777
"27",0
"28",0
"29",0
"30",-0.0873444258464745
"31",0
"32",0.0266549504776701
"33",-0.046720465000927
"34",0.0300928714546552
"35",0
"36",0
"37",-0.0188243612647448
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0.0520864794702427
"53",0
"54",0
"55",-0.0634727921967549
"56",-0.00710127633846718
"57",0
"58",0
"59",0
"60",0
"61",0.0145036284334321
"62",0
"63",0.0284665565717339
"64",0
"65",0
"66",0
"67",0
"68",0.0139525375087968
"69",-0.0181608647285997
"70",-0.0352399800274322
"71",0.00727103501833385
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",-0.0138434935646445
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",-0.0410643058456979
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
