"","x"
"1",0.250798959926841
"2",-1.82636064234702
"3",0.874897355358578
"4",0.747001858346921
"5",0.330414748945161
"6",0.151132163068943
"7",0.035347949084122
"8",0
"9",0
"10",0
"11",-0.0171791101584643
"12",-0.0235665280341212
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",-0.0114399334995792
"23",-0.0112817943991389
"24",0
"25",0.00273827326189701
"26",0
"27",0
"28",0.0235235442397707
"29",0.00117539253872918
"30",0
"31",0
"32",0
"33",0.0554590240933
"34",0.00344038834344008
"35",0
"36",0
"37",0.0520389673864529
"38",0
"39",0
"40",0
"41",0
"42",0.0183096009064284
"43",-0.060969138739971
"44",0
"45",0
"46",-0.00538715740741679
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",-0.0570956880655387
"56",-0.0179075844645406
"57",0
"58",-0.0158864444409982
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0.0101161629590329
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",-0.049935399983633
"75",0
"76",0.00287975753914251
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0.0186208395492005
"84",0
"85",0.0183442513204512
"86",0
"87",-0.0596700405998398
"88",0.0380051991652893
"89",0
"90",0
"91",-0.000869415386117866
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",-0.00848640343051234
"99",0
"100",0
"101",0
