"vars","p.value","z","V2_better","site"
"Site1_Local","0.204600898167058","-0.825299111169441",FALSE,1
"Site2_Local","0.678441754093978","0.463345841887301",FALSE,1
"Site3_Local","0.191555113875191","-0.872179927986243",FALSE,1
"Meta","0.126236406201906","-1.14436375660583",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.258341735375709","-0.648466191525148",FALSE,1
"Qfedavg","0.0804853901432837","-1.40181405496945",FALSE,1
"fedavgM","0.275028512575601","-0.597674677289263",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.701787196438155","0.529547637803326",FALSE,1
"Site1_Local","0.917616394597737","1.38921556245191",FALSE,2
"Site2_Local","0.0972576308927111","-1.29733699157959",FALSE,2
"Site3_Local","0.895084020853641","1.25402764250936",FALSE,2
"Meta","0.201001216204673","-0.838050338699152",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.424127584339034","-0.191345177130006",FALSE,2
"Qfedavg","0.329991103566804","-0.439937731496167",FALSE,2
"fedavgM","0.413700600076757","-0.218035822919094",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.967698499063055","1.84799544435311",FALSE,2
"Site1_Local","0.944570563985234","1.59434460625336",FALSE,3
"Site2_Local","0.986773442275049","2.21949428715819",FALSE,3
"Site3_Local","0.259475304144707","-0.644963856659802",FALSE,3
"Meta","0.485687316867817","-0.0358842759893178",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.34657443932707","-0.394585415568433",FALSE,3
"Qfedavg","0.63881426369494","0.355291166306253",FALSE,3
"fedavgM","0.342750658334633","-0.404967614093383",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.56431545260852","0.161919692878689",FALSE,3
