"vars","p.value","z","V2_better","site"
"Site1_Local","0.0823966740478617","-1.3891295876158",FALSE,1
"Site2_Local","0.459279221412363","-0.102249746267938",FALSE,1
"Site3_Local","0.950939591593482","1.65403295592101",FALSE,1
"DAC","0.16336760749211","-0.980711127411224",FALSE,1
"Meta","0.695170076772273","0.510559064048847",FALSE,1
"SHIR","0.27826179009927","-0.588012980398518",FALSE,1
"fedavg","0.0554889228134657","-1.59381335407008",FALSE,1
"Qfedavg","2.77189361844531e-07","-5.00646800227845",FALSE,1
"fedavgM","0.0494400109918512","-1.65030768152494",TRUE,1
"coef_fedprox_lr0.01_drop0_mu0","0.960588078522588","1.7575515519524",FALSE,1
"Site1_Local","0.990823487153796","2.35841776411561",FALSE,2
"Site2_Local","0.0144697858853472","-2.18430870197345",TRUE,2
"Site3_Local","0.98829369789016","2.26663382127723",FALSE,2
"DAC","0.649432434971264","0.383788610878028",FALSE,2
"Meta","0.742138329249928","0.649951823429712",FALSE,2
"SHIR","0.830064140197418","0.954418748733843",FALSE,2
"fedavg","0.143434668373821","-1.06501456936417",FALSE,2
"Qfedavg","0.589374273422311","0.225935671586549",FALSE,2
"fedavgM","0.147639105299506","-1.04661276828437",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.997136626634855","2.7630302011501",FALSE,2
"Site1_Local","0.99702166520969","2.7501571170119",FALSE,3
"Site2_Local","0.991962842985029","2.40722384386878",FALSE,3
"Site3_Local","7.48062796829037e-09","-5.66200718379831",FALSE,3
"DAC","0.987096649497426","2.2291082819404",FALSE,3
"Meta","1.18044241438633e-06","-4.71978979561967",FALSE,3
"SHIR","0.998384066078692","2.94477769133943",FALSE,3
"fedavg","0.0315128790662177","-1.85900973771369",TRUE,3
"Qfedavg","0.993475665159297","2.48243820866316",FALSE,3
"fedavgM","0.0360631754614522","-1.7983197550577",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.968591316535368","1.86048197067631",FALSE,3
