"","x"
"1",0.315058648475029
"2",-1.83215568405584
"3",0.902180102826575
"4",0.697662223930158
"5",0.359149534957672
"6",0.0964718777117666
"7",0.0870383443837674
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0.0143234886922446
"17",0
"18",-0.0244883267457856
"19",-0.053887481090022
"20",0
"21",-0.0117400821494463
"22",0
"23",0.0634654883057403
"24",0
"25",0
"26",-0.0340967265784627
"27",0
"28",0.000152055980636304
"29",0.000192169829858407
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0.000404355625304432
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",-0.0451759607856167
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.0369120215381594
"54",0
"55",0
"56",0
"57",0
"58",0
"59",-0.0290531618343664
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0.00233722686398384
"82",0
"83",-0.0113346831847245
"84",0
"85",-0.0226749583542612
"86",0
"87",0
"88",0
"89",-0.0011197063870025
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0.0113413600770268
"97",-0.00727981600844979
"98",0
"99",0
"100",0
"101",0
