"vars","p.value","z","V2_better","site"
"Site1_Local","7.99802313243717e-05","-3.77507354513967",FALSE,1
"Site2_Local","0.978307719589574","2.01998868886192",FALSE,1
"Site3_Local","0.846527721370959","1.02165428022326",FALSE,1
"DAC","0.588064965273424","0.222570151419773",FALSE,1
"Meta","0.370036541590986","-0.33175656677286",FALSE,1
"SHIR","0.988493535409273","2.27321994127631",FALSE,1
"fedavg","3.40820068102097e-06","-4.49934233253076",FALSE,1
"Qfedavg","1.39091220933881e-07","-5.13765875120868",FALSE,1
"fedavgM","3.52101920553039e-07","-4.96020070136793",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.645871297720486","0.374197472134613",FALSE,1
"Site1_Local","0.932313819364786","1.49324769590984",FALSE,2
"Site2_Local","0.00763883329288978","-2.42572917031899",TRUE,2
"Site3_Local","0.333139218250796","-0.43126123090743",FALSE,2
"DAC","0.5","0",FALSE,2
"Meta","0.00372157217255724","-2.67633843113471",TRUE,2
"SHIR","0.450043766457073","-0.125550771782673",FALSE,2
"fedavg","0.0794637767245061","-1.40868763266917",FALSE,2
"Qfedavg","0.165224243041407","-0.973210917076467",FALSE,2
"fedavgM","0.365519875986414","-0.343742758253784",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.917949227783855","1.39140864555276",FALSE,2
"Site1_Local","0.999996356987536","4.48515704865128",FALSE,3
"Site2_Local","0.988245209873373","2.26505050767045",FALSE,3
"Site3_Local","1.28878328377696e-07","-5.15197554309829",FALSE,3
"DAC","0.717495546982137","0.575417596822456",FALSE,3
"Meta","6.17923152378584e-05","-3.83890420901389",FALSE,3
"SHIR","0.968209526526984","1.85510701015652",FALSE,3
"fedavg","0.186270854281464","-0.891722466254361",FALSE,3
"Qfedavg","0.671577917039343","0.444274457428814",FALSE,3
"fedavgM","0.57814576240501","0.197152148981779",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.961020254267106","1.76265027904865",FALSE,3
