"vars","p.value","z","V2_better","site"
"Site1_Local","0.0267677338824786","-1.93057632686451",TRUE,1
"Site2_Local","0.877278390430579","1.16148869208013",FALSE,1
"Site3_Local","0.989473449701019","2.30703084549577",FALSE,1
"Meta","0.897446059122333","1.26713259690184",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.738046187419581","0.63733351424017",FALSE,1
"Qfedavg","0.121183093541423","-1.16909294244085",FALSE,1
"fedavgM","0.964567352710676","1.80633969783325",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.209705182716636","-0.807444625547435",FALSE,1
"Site1_Local","0.999707925078587","3.43886899507333",FALSE,2
"Site2_Local","0.0686793029460228","-1.48569956449022",FALSE,2
"Site3_Local","0.646746947308066","0.376552617994316",FALSE,2
"Meta","0.0644743245782522","-1.5182608651349",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.040348432395222","-1.74665693469814",TRUE,2
"Qfedavg","0.0716205460741349","-1.46382747958012",FALSE,2
"fedavgM","0.0431861601057574","-1.71485224389506",TRUE,2
"coef_fedprox_lr0.01_drop0_mu0","0.5","0",FALSE,2
"Site1_Local","0.999999982918472","5.51864137896464",FALSE,3
"Site2_Local","0.76628925048163","0.726680830712852",FALSE,3
"Site3_Local","0.0322036570055439","-1.84934983548847",TRUE,3
"Meta","0.041234235216293","-1.73653959035171",TRUE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.00844919219409055","-2.38891123972229",TRUE,3
"Qfedavg","0.514481970103757","0.0363088920414674",FALSE,3
"fedavgM","0.0325105552096916","-1.84511294567665",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.48310658917076","-0.0423581644338735",FALSE,3
