"Central","Site1_Local","Site2_Local","Site3_Local","Meta","GLORE","fedavg","Qfedavg","fedavgM","coef_fedprox_lr0.01_drop0_mu0","Site_index"
0.878157571344044,0.885348868963634,0.877884484092668,0.873788175322015,0.878612716763006,0.878157571344044,0.878021027718356,0.878931318556279,0.877474853215602,0.878294114969733,1
0.910387990709276,0.905673977963135,0.912550486847676,0.906040114875456,0.910262131145665,0.910387990709276,0.910410874266296,0.910273572924175,0.909781576448243,0.910456641380336,2
0.889087595495268,0.881078360850565,0.884780179632036,0.890611539325427,0.889684663040666,0.889087595495268,0.889502699598259,0.889007986489214,0.88966760396794,0.888874357086197,3
