"Site1_Local","Site2_Local","Site3_Local","DAC","Meta","SHIR","fedavg","Qfedavg","fedavgM","coef_fedprox_lr0.01_drop0_mu0","Site_index"
0.954453812316716,0.912802419354839,0.920454545454545,0.921141862170088,0.927648460410557,0.912985703812317,0.935804618768328,0.958577712609971,0.939561950146628,0.913443914956012,1
0.866904282839897,0.893544121874102,0.877815464213855,0.879183673469388,0.883334291463064,0.872066685829261,0.87717160103478,0.874504167864329,0.875469962632941,0.867870077608508,2
0.873587870307715,0.879958940716358,0.893621474693489,0.88475588076751,0.889971442006629,0.878877980525513,0.890762808087991,0.881748116204654,0.889572891697538,0.881822665183333,3
