"","x"
"1",0.100788235367
"2",-1.79160046730171
"3",0.929443329416839
"4",0.611373700778436
"5",0.367261290521504
"6",0.146782488506533
"7",0.108995940680257
"8",0
"9",0
"10",0
"11",-0.00114742849874934
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",-0.0100536091606985
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0.0321796618617497
"42",0
"43",0.0358191668131787
"44",-0.0239866285693357
"45",0
"46",0
"47",0
"48",-0.00987171604390611
"49",0.0566225823877415
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",-0.0244039071624946
"57",-0.00988401989585901
"58",0
"59",0
"60",0
"61",0.00532113060088502
"62",0
"63",0.000456214128293896
"64",0
"65",0
"66",-0.0317137284265645
"67",0
"68",0
"69",0.0198063541210989
"70",0
"71",0.0347223470352924
"72",0
"73",0.00787224888613236
"74",0
"75",-0.00284851028037084
"76",0.0232935699630128
"77",-0.0137564732233142
"78",0
"79",0
"80",-0.0678245360058293
"81",0
"82",0
"83",0
"84",0
"85",0
"86",-0.00553662987142566
"87",0
"88",0
"89",-0.00415535112731912
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0.00234282601795421
"101",0
