"vars","p.value","z","V2_better","site"
"Site1_Local","0.0589042378153328","-1.5640387198069",FALSE,1
"Site2_Local","0.124750073036628","-1.15156433023097",FALSE,1
"Site3_Local","0.800994138293825","0.845177534689422",FALSE,1
"Meta","0.173422695578124","-0.94072580544853",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.283783813300104","-0.571637438046821",FALSE,1
"Qfedavg","0.0132300430114972","-2.21939172670361",TRUE,1
"fedavgM","0.283783813300104","-0.571637438046821",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.608940946245596","0.276559837115115",FALSE,1
"Site1_Local","0.755219306818809","0.691006611236646",FALSE,2
"Site2_Local","0.252522592939235","-0.666572584220431",FALSE,2
"Site3_Local","0.537076185655643","0.093070405075661",FALSE,2
"Meta","0.293921834722639","-0.541963472680813",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.109599375609578","-1.22866148806666",FALSE,2
"Qfedavg","0.232423395593121","-0.730889268869165",FALSE,2
"fedavgM","0.109599375609578","-1.22866148806666",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.205341666270242","-0.822691706916443",FALSE,2
"Site1_Local","0.999822027620407","3.57076159885242",FALSE,3
"Site2_Local","0.280820705742523","-0.580405181904078",FALSE,3
"Site3_Local","0.048820732650058","-1.65639691570168",TRUE,3
"Meta","0.0638093823919584","-1.5235595877497",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.00298596795097091","-2.74931831969399",TRUE,3
"Qfedavg","0.45503845440212","-0.112941532485732",FALSE,3
"fedavgM","0.00298596795097091","-2.74931831969399",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.0361645847729726","-1.7970406315838",TRUE,3
