"vars","p.value","z","V2_better","site"
"Site1_Local","0.171307812503402","-0.949009805517615",FALSE,1
"Site2_Local","0.863014408089414","1.0939630507024",FALSE,1
"Site3_Local","0.187615055883603","-0.886719175643463",FALSE,1
"DAC","0.711382868709614","0.557429137112004",FALSE,1
"Meta","0.213186393694315","-0.795413882067109",FALSE,1
"SHIR","0.381014263212741","-0.302818050713492",FALSE,1
"fedavg","0.0329513703477198","-1.83908462068384",TRUE,1
"Qfedavg","1.10507279583509e-07","-5.18073393074063",FALSE,1
"fedavgM","0.00790321562833523","-2.41335464316184",TRUE,1
"coef_fedprox_lr0.01_drop0_mu0","0.979451163194651","2.04254325224767",FALSE,1
"Site1_Local","0.981952338101775","2.09585197797496",FALSE,2
"Site2_Local","1.03024035486662e-07","-5.19379676444588",FALSE,2
"Site3_Local","0.731564786770449","0.617552405288673",FALSE,2
"DAC","0.222928331593916","-0.762340742625567",FALSE,2
"Meta","0.000664540659426079","-3.20962524093056",TRUE,2
"SHIR","0.990049659060669","2.32821515455275",FALSE,2
"fedavg","0.0390842816366644","-1.76141278146125",TRUE,2
"Qfedavg","0.525617605886614","0.0642580090704913",FALSE,2
"fedavgM","0.0987446895267072","-1.28873744751541",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.998912400646692","3.06520634054541",FALSE,2
"Site1_Local","0.96386066174403","1.79735880295521",FALSE,3
"Site2_Local","0.982391322826191","2.10585034167679",FALSE,3
"Site3_Local","0.00244687703086886","-2.81394539324887",TRUE,3
"DAC","0.54556590039392","0.114466249873531",FALSE,3
"Meta","0.0586783810390448","-1.56596520976034",FALSE,3
"SHIR","0.791553407254774","0.811823029658553",FALSE,3
"fedavg","0.0222447253627825","-2.00944982510516",TRUE,3
"Qfedavg","0.939972659265804","1.55454411863204",FALSE,3
"fedavgM","0.0222612366661323","-2.00913825792195",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.998889137349052","3.05887135764328",FALSE,3
