"","x"
"(Intercept)",-0.0168418543011505
"X1",-2.07716026440907
"X2",1.04121344586721
"X3",0.829319023614897
"X4",0.338703633240261
"X5",0.204208018927063
"X6",0.0952050788364395
"X7",-0.0244720585879961
"X8",0.111984002820457
