"vars","p.value","z","V2_better","site"
"Site1_Local","0.0271794351257515","-1.92396580145401",TRUE,1
"Site2_Local","0.831570446245815","0.960389724873434",FALSE,1
"Site3_Local","0.997189558534748","2.76911478105944",FALSE,1
"Meta","0.401606213097127","-0.249191794649939",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.241456546613668","-0.701624941238439",FALSE,1
"Qfedavg","0.0161358159965183","-2.14102983724451",TRUE,1
"fedavgM","0.242646496513588","-0.697814846661218",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.169512754948012","-0.956092487563084",FALSE,1
"Site1_Local","0.988262197121127","2.26560455816418",FALSE,2
"Site2_Local","0.183586706619717","-0.901780626399484",FALSE,2
"Site3_Local","0.638956217304726","0.355670198865183",FALSE,2
"Meta","0.100346060005828","-1.27958218096751",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.045604919810555","-1.68905004636017",TRUE,2
"Qfedavg","0.0560461361625339","-1.58885881000246",FALSE,2
"fedavgM","0.0195195798541728","-2.06377389055217",TRUE,2
"coef_fedprox_lr0.01_drop0_mu0","0.458324880914083","-0.104654759008656",FALSE,2
"Site1_Local","0.999999855662304","5.13069430926418",FALSE,3
"Site2_Local","0.813723210006139","0.891700323724369",FALSE,3
"Site3_Local","0.0420316837367202","-1.72758102317682",TRUE,3
"Meta","0.163440173049403","-0.980416950347883",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.259631191125529","-0.644482839040863",FALSE,3
"Qfedavg","0.76411319686524","0.719596274860464",FALSE,3
"fedavgM","0.0671322057661842","-1.49749536189708",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.977894205345112","2.01207919606967",FALSE,3
