"Model","AUPRC","Site"
"Central",0.914089039343142,1
"Site1_Local",0.927992343693928,1
"Site2_Local",0.913677566726179,1
"Site3_Local",0.904242528857183,1
"Meta",0.915585993859138,1
"GLORE",0.914089039343142,1
"fedavg",0.916007748796719,1
"Qfedavg",0.918858572855857,1
"fedavgM",0.91452285255178,1
"coef_fedprox_lr0.01_drop0_mu0",0.914240384532516,1
"Central",0.922136139680397,2
"Site1_Local",0.913071567246156,2
"Site2_Local",0.924661521801365,2
"Site3_Local",0.921182201687546,2
"Meta",0.923752591349908,2
"GLORE",0.922136139680397,2
"fedavg",0.924041507628372,2
"Qfedavg",0.92380758114776,2
"fedavgM",0.923228469707672,2
"coef_fedprox_lr0.01_drop0_mu0",0.922123097693438,2
"Central",0.916292968675121,3
"Site1_Local",0.899443552174589,3
"Site2_Local",0.914247078758962,3
"Site3_Local",0.91819320282716,3
"Meta",0.917097758279668,3
"GLORE",0.916292968675121,3
"fedavg",0.916744837773908,3
"Qfedavg",0.915768091804955,3
"fedavgM",0.916662425450282,3
"coef_fedprox_lr0.01_drop0_mu0",0.916128398316006,3
