"","x"
"1",0.644424215557569
"2",-1.65014174462884
"3",0.628148259918879
"4",0.612362413295372
"5",0.116232630693587
"6",0.141403723842191
"7",0.000204080681715646
"8",0
"9",0
"10",0
"11",0.00729886384677531
"12",0
"13",0.0130825659060413
"14",0
"15",0
"16",0
"17",-0.000845565175855356
"18",0
"19",0
"20",0
"21",-0.000156470096046894
"22",0
"23",0.0147409835913491
"24",-0.0132050622780138
"25",0
"26",-0.0246150580407001
"27",0
"28",0
"29",0
"30",0
"31",0.0133738121492616
"32",0.00376993245217217
"33",0
"34",0
"35",-0.013276919709389
"36",-0.00145966957056777
"37",0.0162583290682236
"38",0
"39",0
"40",0.0164892221029605
"41",0
"42",0
"43",0
"44",0
"45",-0.0205578425501471
"46",0
"47",0
"48",0.0401640030630664
"49",0
"50",0
"51",0
"52",0
"53",-0.030270641146172
"54",0
"55",0
"56",-0.00220306598378503
"57",0.00949053560715663
"58",-0.00779807233780343
"59",0
"60",-0.000490918373989439
"61",0
"62",-0.00117970855376706
"63",0
"64",0.00437077210872684
"65",0
"66",0
"67",-0.018578239142463
"68",-0.0110580995060066
"69",0
"70",0
"71",-0.00131801205633015
"72",0
"73",0
"74",6.53209813990789e-05
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0.00300009379184359
"86",0
"87",-0.0177534457294505
"88",0.000292940393255446
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0.00856883589054497
"95",0
"96",-0.0188658734679261
"97",0.00525408840446634
"98",0
"99",-0.00101506560681804
"100",-0.00234360717957539
"101",0
