"","x"
"1",0.616465596166428
"2",-1.33586194099554
"3",0.486319756279029
"4",0.570498439704095
"5",0.154588945515021
"6",0.183100319755235
"7",0.00142856477200952
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",-0.00591895623098749
"18",0
"19",0
"20",0
"21",-0.00109529067232826
"22",0
"23",0
"24",-0.0924354359460965
"25",0
"26",-0.0317326741263174
"27",0
"28",0
"29",0
"30",0
"31",0.0936166850448309
"32",0
"33",0
"34",0
"35",-0.0929384379657229
"36",-0.0102176869939744
"37",0.113808303477565
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",-0.00343642861792607
"61",0
"62",-0.00825795987636941
"63",0
"64",0
"65",0
"66",0
"67",-0.130047673997241
"68",-0.077406696542046
"69",0
"70",0
"71",-0.00922608439431104
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0.0210006565429051
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",-0.132061114275483
"97",0.0367786188312644
"98",0
"99",-0.0408740664430031
"100",-0.0164052502570277
"101",0
